#ID_REF = 
#VALUE = Signal
#ABS_CALL = Detection call
#DETECTION P-VALUE = Detection p-value
ID_REF  VALUE   ABS_CALL    DETECTION P-VALUE
204978_at   357.2   A   0.246094
209920_at   74.7    A   0.665527
209666_s_at 379.5   P   0.005859
204606_at   30.7    A   0.753906
41512_at    327 M   0.05447
204786_s_at 512.3   P   0.008057
57588_at    135.1   A   0.32083
204259_at   322.9   A   0.466064
218769_s_at 340.8   P   0.00293
214086_s_at 120.9   A   0.303711
204573_at   633 A   0.095215
213578_at   16.8    A   0.432373
205007_s_at 237.3   A   0.149658
204345_at   29.2    A   0.753906
219305_x_at 318.6   A   0.149658
204527_at   425.6   P   0.005859
210375_at   171.7   A   0.095215
204046_at   231 A   0.567627
219024_at   43.1    A   0.633789
37586_at    104.5   A   0.47938
205295_at   385 A   0.246094
218680_x_at 363.4   A   0.111572
219152_at   22.7    A   0.72583
206220_s_at 140 A   0.665527
204088_at   391 A   0.19458
204945_at   853.3   A   0.303711
211538_s_at 46.3    A   0.919434
203833_s_at 724.9   P   0.010742
207789_s_at 319.1   M   0.056152
209694_at   269.3   A   0.129639
218939_at   361.8   P   0.037598
37425_g_at  93.9    A   0.127645
42361_g_at  111.1   A   0.250724
37424_at    67.5    A   0.621816
204091_at   53.8    A   0.601074
219255_x_at 337.9   A   0.398926
213373_s_at 2096    P   0.000244
204310_s_at 169.8   A   0.398926
221601_s_at 1063.7  A   0.149658
205242_at   43.8    A   0.633789
204677_at   40.9    A   0.919434
209724_s_at 435.9   A   0.366211
210122_at   34.3    A   0.932373
204165_at   106.2   A   0.19458
211138_s_at 260.9   A   0.432373
218868_at   107 A   0.5
220768_s_at 245.5   A   0.19458
206511_s_at 310.8   A   0.149658
219659_at   72.9    A   0.633789
205044_at   23.7    A   0.80542
221041_s_at 518.7   A   0.19458
204795_at   78.9    A   0.870361
204234_s_at 162.8   A   0.080566
218497_s_at 536.9   A   0.19458
204265_s_at 4596.8  P   0.001221
204381_at   171.6   A   0.696289
40273_at    102.6   A   0.715253
221669_s_at 329.2   A   0.095215
204327_s_at 514.1   A   0.111572
204189_at   410.4   A   0.246094
204172_at   204.6   P   0.01416
206426_at   165.7   P   0.030273
205194_at   137.6   A   0.129639
205744_at   368.5   A   0.219482
222239_s_at 334.5   P   0.008057
214299_at   404.9   A   0.19458
204245_s_at 452.4   A   0.219482
209746_s_at 385.5   A   0.303711
214321_at   513.6   P   0.000244
204519_s_at 367.7   A   0.129639
205981_s_at 230.4   A   0.219482
203989_x_at 116.2   A   0.334473
219087_at   146.8   A   0.533936
211838_x_at 72.4    A   0.904785
209623_at   935.4   A   0.398926
204479_at   1316.7  A   0.080566
204079_at   801.3   M   0.056152
218807_at   618.9   P   0.046143
204580_at   279.2   P   0.046143
205433_at   120.1   A   0.219482
218923_at   1114.1  P   0.008057
219807_x_at 144 A   0.633789
205130_at   329.3   A   0.334473
38241_at    159 P   0.004863
204087_s_at 113.1   A   0.850342
221572_s_at 56.7    A   0.780518
203652_at   718.3   A   0.067627
220611_at   461.3   A   0.303711
204847_at   533.2   P   0.000244
218780_at   111.6   A   0.753906
209682_at   435.1   P   0.00293
205943_at   133.4   A   0.129639
221223_x_at 1399.9  A   0.432373
214308_s_at 80.5    A   0.533936
204814_at   207.7   A   0.466064
204586_at   51.9    A   0.870361
209735_at   239.7   A   0.246094
31861_at    2639.5  P   0.048995
213324_at   101.7   A   0.753906
204275_at   111.3   A   0.466064
205043_at   71.7    A   0.904785
204201_s_at 124 A   0.095215
203739_at   920.9   P   0.000244
209782_s_at 165.2   A   0.398926
219027_s_at 156.1   A   0.466064
218767_at   61.2    A   0.850342
219028_at   418.1   A   0.246094
205910_s_at 26.8    A   0.904785
206777_s_at 367.2   A   0.171387
209747_at   847.1   A   0.095215
206656_s_at 2915.6  P   0.001953
211421_s_at 48.2    A   0.828613
204543_at   333 A   0.366211
204485_s_at 161 A   0.129639
205167_s_at 60.4    A   0.334473
211841_s_at 47.4    A   0.969727
209758_s_at 232.4   P   0.018555
203983_at   518.7   P   0.018555
35617_at    95.2    A   0.64131
218849_s_at 815.6   A   0.149658
206082_at   661.8   A   0.129639
222103_at   381.6   P   0.01416
220955_x_at 48.6    A   0.72583
204603_at   216.1   A   0.366211
33736_at    358.3   A   0.35869
219830_at   35.4    A   0.633789
219105_x_at 200.7   A   0.171387
47550_at    111.2   A   0.581931
204897_at   1576.2  P   0.000244
209642_at   169.3   A   0.567627
204591_at   125.3   A   0.696289
32042_at    169.9   P   0.039365
204703_at   459.4   P   0.008057
205782_at   202.5   P   0.018555
204647_at   283.5   A   0.149658
205030_at   278.3   A   0.171387
204294_at   896.2   A   0.129639
209734_at   588.8   A   0.303711
219205_at   552.5   P   0.030273
209800_at   38  A   0.80542
219505_at   820.4   A   0.27417
203882_at   1844.2  P   0.008057
204243_at   328.1   P   0.01416
219515_at   286.8   P   0.01416
219960_s_at 401.5   A   0.303711
204401_at   53.9    A   0.432373
215295_at   253.4   A   0.72583
219902_at   45.7    A   0.633789
205769_at   87.4    A   0.432373
204732_s_at 331.2   A   0.067627
209781_s_at 85.6    A   0.80542
65884_at    616.8   P   0.043968
219058_x_at 1138.6  P   0.023926
204542_at   913.4   A   0.067627
213698_at   549.4   A   0.129639
204425_at   827.5   A   0.219482
203676_at   77.2    A   0.633789
208372_s_at 233.9   A   0.398926
212983_at   253.5   A   0.303711
205466_s_at 73.2    A   0.72583
219011_at   34.1    A   0.98584
219482_at   179.1   A   0.533936
207877_s_at 23.5    A   0.919434
218995_s_at 117.9   A   0.633789
204487_s_at 177.9   A   0.633789
218996_at   351.2   A   0.219482
212990_at   181.7   P   0.030273
206112_at   104 A   0.334473
218927_s_at 143.9   A   0.432373
204206_at   702.3   M   0.056152
204742_s_at 97.9    A   0.5
219167_at   363.1   A   0.432373
204344_s_at 28  A   0.991943
210837_s_at 97.2    P   0.030273
209585_s_at 136 A   0.533936
218941_at   634.5   P   0.005859
209918_at   393.6   A   0.111572
37966_at    213 A   0.458816
37965_at    490 A   0.066865
40665_at    93.2    A   0.189687
210148_at   79.3    P   0.00415
204567_s_at 442.5   P   0.005859
210761_s_at 583.2   A   0.533936
204991_s_at 22.7    A   0.780518
204496_at   124.5   M   0.056152
209930_s_at 2518.2  P   0.000732
214705_at   15.7    A   0.633789
204952_at   177.8   A   0.633789
209565_at   183.6   A   0.633789
204231_s_at 58.5    A   0.80542
204297_at   231 A   0.080566
35666_at    927.2   P   0.024711
218882_s_at 253.4   A   0.19458
218830_at   67.8    A   0.219482
220081_x_at 416 A   0.129639
205176_s_at 350.8   P   0.037598
41037_at    37.9    A   0.824011
205222_at   70.8    A   0.398926
204641_at   166.8   A   0.246094
219196_at   98.5    A   0.27417
204533_at   314 A   0.246094
204258_at   1000.4  P   0.008057
204478_s_at 696.3   A   0.080566
204304_s_at 119.9   A   0.27417
206550_s_at 54.7    A   0.753906
212894_at   204.5   A   0.466064
206859_s_at 56.6    A   0.962402
205075_at   556.6   A   0.129639
204247_s_at 89.2    A   0.5
207016_s_at 436.3   A   0.633789
219290_x_at 502.3   P   0.023926
209925_at   94.1    A   0.303711
217080_s_at 536.2   A   0.171387
204458_at   228.5   A   0.303711
218845_at   588.7   P   0.005859
204352_at   50.6    A   0.696289
213194_at   71.1    A   0.080566
204747_at   1794.9  M   0.056152
204668_at   530.3   A   0.149658
214398_s_at 536.2   A   0.095215
204873_at   68.9    A   0.533936
216331_at   73.6    A   0.80542
216305_s_at 290.3   P   0.01416
204693_at   98.8    A   0.567627
204916_at   503.2   P   0.010742
203997_at   222 A   0.334473
218911_at   64.3    P   0.037598
205596_s_at 594.4   P   0.037598
204955_at   271.3   M   0.056152
204776_at   570.8   A   0.080566
205019_s_at 440.9   A   0.5
204725_s_at 120.2   A   0.466064
38157_at    90  A   0.94553
219080_s_at 221.5   A   0.27417
204523_at   159.5   A   0.171387
214062_x_at 48.1    A   0.533936
204203_at   30.6    A   0.80542
218926_at   436.9   A   0.067627
221044_s_at 82.8    A   0.567627
34689_at    812.8   A   0.5
204624_at   809 M   0.056152
209830_s_at 42  A   0.5
205626_s_at 285.5   P   0.010742
204709_s_at 15.1    A   0.828613
204531_s_at 18.4    A   0.567627
204363_at   38.7    A   0.932373
221563_at   372.6   A   0.067627
204286_s_at 244 P   0.046143
221571_at   377.4   A   0.067627
221632_s_at 503.9   A   0.095215
213030_s_at 138.4   A   0.466064
204149_s_at 22.8    A   0.828613
205034_at   89.2    A   0.27417
204438_at   262.7   A   0.246094
204512_at   123.1   A   0.067627
204849_at   322.3   A   0.633789
205060_at   73.1    A   0.567627
205351_at   405.9   P   0.01416
40837_at    94.5    A   0.765443
204864_s_at 137.2   A   0.246094
204191_at   313.4   A   0.334473
204638_at   401.5   A   0.095215
204929_s_at 397.4   A   0.27417
204559_s_at 385 A   0.27417
33767_at    145.7   A   0.284747
204497_at   23.6    A   0.780518
204604_at   824.8   P   0.00415
211795_s_at 2787    P   0.000732
205042_at   322.9   A   0.129639
204632_at   723.5   P   0.023926
209720_s_at 30.2    A   0.919434
204340_at   25.8    A   0.432373
219199_at   358.9   A   0.334473
215460_x_at 432.2   P   0.023926
206065_s_at 250.8   A   0.080566
204211_x_at 392 A   0.19458
219185_at   302.2   P   0.046143
204780_s_at 1377.8  P   0.001221
204888_s_at 227.8   A   0.149658
213708_s_at 1420.1  P   0.010742
49878_at    799.7   P   0.000805
209716_at   455 A   0.149658
218877_s_at 74.6    A   0.334473
209725_at   835.6   A   0.080566
210058_at   671.5   P   0.001953
204934_s_at 106.3   A   0.432373
204367_at   470.2   P   0.023926
204459_at   185.1   A   0.601074
213164_at   624.5   P   0.010742
204915_s_at 218.7   A   0.366211
204766_s_at 311.2   A   0.171387
207513_s_at 124.6   A   0.398926
204771_s_at 563.1   A   0.111572
38918_at    313.1   A   0.098054
204729_s_at 137 A   0.72583
204749_at   294.8   A   0.27417
207345_at   390.3   A   0.171387
204195_s_at 42.2    A   0.828613
213249_at   469.1   P   0.008057
36004_at    2218    A   0.089405
204118_at   3563.8  P   0.001953
208209_s_at 69.4    A   0.904785
204798_at   331.2   A   0.246094
204859_s_at 619.9   P   0.00415
205837_s_at 115.9   P   0.030273
218854_at   323.4   A   0.149658
215983_s_at 254 A   0.171387
205227_at   604.5   A   0.129639
204070_at   1265.1  P   0.005859
211010_s_at 57.2    A   0.780518
204510_at   391 A   0.246094
218755_at   30.7    A   0.919434
205070_at   591.5   P   0.008057
210240_s_at 476.6   P   0.046143
205544_s_at 44.8    A   0.72583
204434_at   521 P   0.023926
209795_at   246.2   A   0.067627
220777_at   355.1   A   0.219482
210367_s_at 959.1   P   0.018555
204279_at   3210    P   0.001221
205593_s_at 71.5    A   0.780518
215938_s_at 538.2   A   0.149658
204813_at   582.6   A   0.080566
219036_at   370 A   0.366211
218645_at   131.9   A   0.633789
204190_at   467.4   P   0.046143
219212_at   111.9   A   0.334473
204444_at   115.4   A   0.171387
207524_at   701.6   A   0.129639
37950_at    222 P   0.017001
206686_at   41.4    A   0.753906
204408_at   316.6   A   0.246094
206110_at   77.2    A   0.633789
206160_at   384.1   A   0.219482
205517_at   350.7   A   0.219482
205452_at   804.2   P   0.000732
218689_at   134.2   A   0.72583
204506_at   544.1   P   0.008057
221872_at   52.3    A   0.780518
218748_s_at 94.4    A   0.850342
210266_s_at 539.3   A   0.171387
206317_s_at 49.2    A   0.828613
220735_s_at 156.5   A   0.567627
209790_s_at 21.8    A   0.398926
218850_s_at 586.1   A   0.080566
218629_at   175.1   A   0.466064
213664_at   210.6   P   0.023926
204362_at   2170.5  P   0.000244
37145_at    730.7   M   0.05447
204129_at   85.6    A   0.334473
221293_s_at 538.1   A   0.533936
204176_at   104.1   P   0.00415
205117_at   394.2   A   0.27417
204797_s_at 270.7   A   0.095215
210033_s_at 450.1   A   0.149658
219664_s_at 99.4    A   0.5
206502_s_at 30.1    A   0.780518
205027_s_at 124.7   A   0.149658
204136_at   332.5   P   0.00415
204605_at   316.9   P   0.00415
207188_at   265.7   A   0.19458
209903_s_at 245.8   A   0.067627
209765_at   734.2   P   0.046143
204423_at   296.4   A   0.27417
204932_at   79.3    P   0.030273
204906_at   630.8   P   0.018555
205100_at   233.6   A   0.334473
218909_at   205.3   A   0.334473
209674_at   118 A   0.398926
209956_s_at 230 A   0.303711
204200_s_at 266.9   A   0.129639
218985_at   56.6    A   0.80542
214014_at   116.6   A   0.72583
34187_at    172.6   A   0.397994
205229_s_at 187.8   A   0.334473
218943_s_at 348.2   A   0.149658
37152_at    47.1    A   0.824011
218795_at   127.2   A   0.533936
204788_s_at 391.5   M   0.056152
56197_at    2560    P   0.024711
210147_at   399.3   A   0.27417
205683_x_at 505.4   A   0.466064
219165_at   459.6   P   0.010742
204503_at   117.9   A   0.665527
35148_at    202.7   A   0.267463
204743_at   547.8   A   0.095215
203778_at   610.1   A   0.067627
204505_s_at 1462.9  P   0.00293
205404_at   382.3   P   0.037598
205241_at   509.3   A   0.095215
204451_at   155.3   A   0.303711
209825_s_at 82.1    A   0.696289
1438_at 135 A   0.438361
208335_s_at 152.6   A   0.466064
204295_at   1320.5  A   0.219482
209827_s_at 783.4   P   0.023926
204554_at   453.5   A   0.303711
219285_s_at 100.2   A   0.095215
206190_at   120.2   A   0.665527
205413_at   128.8   A   0.80542
213609_s_at 326 A   0.219482
219025_at   103.1   A   0.696289
210448_s_at 46.1    A   0.753906
204675_at   286 A   0.080566
204775_at   40.9    A   0.870361
204966_at   449.5   A   0.171387
221914_at   303.2   A   0.601074
204449_at   170.2   A   0.149658
205234_at   3.7 A   0.98584
205952_at   225 A   0.5
204962_s_at 42.7    A   0.753906
219340_s_at 105.1   A   0.246094
219307_at   48  A   0.850342
40359_at    1981.1  A   0.138765
205143_at   491.1   P   0.01416
204663_at   244.6   A   0.567627
35820_at    27.8    A   0.968664
33646_g_at  73.5    A   0.418069
36566_at    196.9   A   0.458816
40687_at    98.5    A   0.561639
214610_at   543.2   P   0.008057
320_at  277.2   P   0.024711
218928_s_at 26.7    A   0.850342
205098_at   2126.5  P   0.001953
205482_x_at 822.9   P   0.046143
207387_s_at 540.7   A   0.129639
205011_at   504 A   0.080566
205734_s_at 12.1    A   0.850342
205035_at   382.2   A   0.303711
204454_at   782.1   A   0.334473
204979_s_at 50.6    A   0.72583
209715_at   221.3   A   0.366211
218983_at   404 P   0.018555
209764_at   58.2    A   0.633789
219197_s_at 59  A   0.601074
205231_s_at 181.1   P   0.010742
205053_at   220.9   A   0.303711
216091_s_at 567.4   P   0.005859
219099_at   294.8   A   0.171387
205771_s_at 354.9   A   0.246094
204695_at   29.8    A   0.994141
211371_at   189.9   A   0.5
36742_at    557.9   A   0.127645
56748_at    90.1    A   0.267463
206203_at   245 A   0.753906
219977_at   562.1   P   0.046143
216950_s_at 589 A   0.149658
213475_s_at 476.8   A   0.111572
204712_at   25.1    A   0.780518
204407_at   67.8    A   0.125
37433_at    172.7   A   0.267463
219125_s_at 751.6   M   0.056152
205126_at   107.1   A   0.366211
218878_s_at 389.4   P   0.00415
204690_at   627.8   P   0.00415
219017_at   256.8   P   0.00293
209837_at   73.5    A   0.72583
218866_s_at 649.4   P   0.018555
205620_at   54  A   0.753906
2028_s_at   409.7   A   0.066865
205208_at   55.3    A   0.696289
213081_at   313.5   A   0.246094
210040_at   457 A   0.111572
219115_s_at 228.1   A   0.27417
218959_at   410.8   A   0.067627
219380_x_at 23.8    A   0.366211
219304_s_at 596.5   P   0.000732
205713_s_at 112.9   A   0.432373
210971_s_at 64.5    A   0.5
206126_at   61.2    A   0.567627
220668_s_at 613.6   A   0.432373
204723_at   77  A   0.753906
219671_at   445 P   0.005859
209778_at   129.2   A   0.5
205642_at   156.6   A   0.601074
218657_at   28.3    A   0.99707
219189_at   49.5    A   0.753906
210017_at   136.1   A   0.171387
205409_at   183.2   A   0.366211
35626_at    312.8   A   0.189687
209946_at   161.6   A   0.334473
204679_at   46.1    A   0.466064
219148_at   183.6   P   0.046143
219401_at   45.4    A   0.80542
218826_at   544.9   P   0.030273
204717_s_at 242.4   A   0.334473
219657_s_at 390.6   A   0.398926
204852_s_at 835.3   A   0.303711
216862_s_at 188.6   A   0.398926
205263_at   935.2   P   0.000244
221073_s_at 1733.8  A   0.27417
205036_at   371.3   A   0.149658
207151_at   228.7   A   0.334473
205737_at   124.1   A   0.5
205742_at   249 A   0.171387
204476_s_at 64.6    A   0.932373
205207_at   214.1   A   0.067627
219019_at   216.1   A   0.567627
205170_at   549.9   P   0.001221
40524_at    95.5    A   0.438361
1320_at 56.8    A   0.621816
209737_at   144.1   A   0.303711
221087_s_at 307.8   A   0.303711
206335_at   1083.1  A   0.366211
219079_at   1411.5  P   0.008057
40560_at    118.6   A   0.64131
213110_s_at 295 A   0.303711
219291_at   91.7    A   0.696289
205523_at   32.2    A   0.753906
204856_at   447.2   A   0.303711
204635_at   1570.4  P   0.001221
210673_x_at 42.1    A   0.780518
205407_at   12.6    A   0.780518
204558_at   114.5   A   0.5
205474_at   1936    P   0.000244
336_at  872.9   A   0.081337
205102_at   349.4   A   0.466064
205063_at   42.8    A   0.27417
204550_x_at 407.4   A   0.246094
209723_at   552.3   P   0.030273
209678_s_at 529.5   P   0.037598
204875_s_at 71.9    A   0.633789
205539_at   338.6   A   0.27417
205289_at   61.5    A   0.72583
210002_at   95.7    A   0.665527
205709_s_at 11.2    A   0.969727
204931_at   141.2   A   0.466064
205039_s_at 510 A   0.19458
222201_s_at 129 A   0.303711
219803_at   260.8   A   0.095215
213677_s_at 323.6   A   0.149658
204736_s_at 286.1   A   0.27417
205515_at   183.5   A   0.334473
219333_s_at 101.1   A   0.533936
218988_at   324.9   A   0.19458
205518_s_at 329.1   P   0.037598
210168_at   169.8   A   0.72583
205978_at   30.3    A   0.5
205485_at   131.6   A   0.567627
204484_at   156 A   0.633789
204974_at   332 A   0.334473
208608_s_at 118.6   A   0.633789
204443_at   671.1   A   0.567627
204493_at   401.1   A   0.129639
204838_s_at 443.6   A   0.27417
214684_at   68.6    A   0.19458
209847_at   229.5   A   0.633789
33304_at    2001.5  P   0.011447
39548_at    184 P   0.021866
219323_s_at 210.8   A   0.533936
205105_at   608.7   A   0.149658
205364_at   52.7    A   0.80542
37986_at    246.5   P   0.00418
396_f_at    7077.6  M   0.056152
204719_at   201.7   A   0.149658
205628_at   63.4    A   0.366211
221957_at   1265.9  P   0.018555
204936_at   29.3    A   0.998779
219250_s_at 430.7   P   0.030273
204893_s_at 655.6   A   0.466064
219287_at   730.3   P   0.023926
207152_at   595.9   P   0.030273
204981_at   464 A   0.246094
205152_at   162.4   A   0.080566
40284_at    51.1    A   0.849473
211106_at   389.1   A   0.398926
205712_at   426.7   A   0.303711
205500_at   367.1   A   0.171387
219415_at   26.9    A   0.904785
208510_s_at 21.6    A   0.780518
209907_s_at 708.9   A   0.171387
219281_at   329.7   A   0.5
204954_s_at 366 A   0.665527
205984_at   316.6   A   0.111572
218875_s_at 12.9    A   0.432373
205080_at   587.4   P   0.01416
207813_s_at 29.8    A   0.850342
214137_at   451.5   A   0.111572
208250_s_at 530.4   P   0.018555
205257_s_at 539.9   P   0.030273
219032_x_at 515.2   P   0.023926
205274_at   134.7   A   0.850342
37201_at    300.7   A   0.098054
219295_s_at 282.9   A   0.219482
206492_at   283.3   A   0.095215
219308_s_at 109.2   A   0.601074
209610_s_at 215.2   A   0.334473
205278_at   20.8    A   0.870361
210273_at   401.3   A   0.129639
218869_at   220 A   0.366211
218896_s_at 532.1   A   0.067627
205073_at   235 A   0.27417
207695_s_at 71.1    A   0.567627
32094_at    418.5   A   0.218983
213436_at   145.8   P   0.010742
220662_s_at 100.2   A   0.753906
208223_s_at 130.9   P   0.037598
204646_at   496.8   P   0.000732
206716_at   36.9    A   0.850342
205110_s_at 266 A   0.27417
204774_at   3735    P   0.000732
35150_at    2240.8  P   0.000219
204983_s_at 331.3   P   0.023926
205255_x_at 1014.6  P   0.005859
204869_at   236 A   0.398926
204921_at   314.5   A   0.303711
210838_s_at 36.6    A   0.904785
204682_at   617.1   A   0.129639
206786_at   10.3    A   0.780518
34031_i_at  146.9   P   0.009612
205355_at   18  A   0.72583
213849_s_at 446.7   P   0.01416
204963_at   56.5    A   0.5
1494_f_at   828.7   A   0.066865
204993_at   492.8   A   0.171387
204912_at   869.3   P   0.030273
205185_at   136.1   A   0.5
205932_s_at 162.1   A   0.246094
208389_s_at 199.2   A   0.111572
213239_at   11.4    A   0.753906
205736_at   51.4    A   0.828613
219179_at   434.8   A   0.27417
205469_s_at 535.3   A   0.149658
219213_at   250.6   A   0.5
204855_at   40.7    A   0.753906
208384_s_at 1258.9  A   0.111572
220230_s_at 279.1   A   0.246094
205578_at   54.8    A   0.633789
207198_s_at 831.5   P   0.01416
220494_s_at 60.2    A   0.601074
219543_at   214.7   P   0.018555
204378_at   507.1   A   0.129639
219274_at   33.6    A   0.533936
220160_s_at 303.2   A   0.466064
210644_s_at 958.1   A   0.171387
219159_s_at 56.4    A   0.953857
213342_at   160.6   A   0.665527
205009_at   563.7   A   0.246094
204296_at   45  A   0.80542
204746_s_at 520.6   A   0.334473
207434_s_at 271.1   A   0.080566
205850_s_at 79.2    A   0.633789
204918_s_at 238.8   P   0.030273
205319_at   36.6    A   0.753906
219229_at   390.1   A   0.095215
205260_s_at 15.9    A   0.919434
221207_s_at 193.6   P   0.018555
219211_at   79.6    A   0.828613
205072_s_at 129.7   A   0.129639
204853_at   72.9    A   0.696289
210511_s_at 20.4    A   0.696289
219076_s_at 435.4   A   0.533936
210609_s_at 117.4   A   0.665527
40020_at    419.9   A   0.081337
222104_x_at 233.9   A   0.19458
207158_at   653.3   A   0.067627
216299_s_at 92.6    A   0.665527
219327_s_at 107.8   A   0.633789
210254_at   362.8   A   0.171387
219114_at   57.5    A   0.904785
205425_at   325.1   P   0.037598
204455_at   135.1   A   0.366211
206177_s_at 221.4   A   0.111572
219181_at   299.6   A   0.171387
211005_at   485.6   M   0.056152
213262_at   130.5   P   0.037598
205504_at   559.9   A   0.095215
209815_at   318.4   A   0.111572
206078_at   418.3   A   0.111572
204126_s_at 200.4   A   0.633789
204831_at   154.1   P   0.046143
216973_s_at 66.1    A   0.171387
210078_s_at 34.5    A   0.334473
205555_s_at 301.8   A   0.398926
220865_s_at 296.1   A   0.111572
205826_at   22.6    A   0.943848
215813_s_at 596.3   A   0.219482
218964_at   106.5   A   0.72583
204071_s_at 376 P   0.01416
204470_at   942.6   P   0.00415
205408_at   495.8   A   0.067627
210029_at   259.3   A   0.398926
204908_s_at 343.2   P   0.046143
205557_at   82.7    A   0.72583
204616_at   48.7    A   0.567627
209951_s_at 215 A   0.27417
204517_at   58.2    A   0.466064
205189_s_at 1562.1  P   0.00415
205904_at   140.6   A   0.303711
205890_s_at 38.5    A   0.665527
219508_at   284.4   M   0.056152
220606_s_at 178 A   0.601074
204748_at   524.9   P   0.001221
36475_at    562.9   M   0.060419
205676_at   335.9   A   0.27417
205654_at   913.9   A   0.111572
219216_at   109.4   A   0.27417
205211_s_at 721.1   P   0.030273
210290_at   152.4   A   0.27417
205253_at   110.7   A   0.753906
213270_at   492.5   P   0.037598
1773_at 80.2    A   0.602006
205604_at   340.9   A   0.601074
204750_s_at 31.7    A   0.753906
205235_s_at 156.1   A   0.398926
209869_at   333.6   A   0.366211
32137_at    441.1   A   0.175989
205630_at   180.4   A   0.601074
214369_s_at 781.5   P   0.001221
204834_at   2971.7  P   0.000244
219391_at   124.8   A   0.080566
209884_s_at 246.9   P   0.010742
219351_at   414.9   A   0.111572
205415_s_at 131.5   A   0.303711
33307_at    480.2   A   0.11716
218901_at   270.6   A   0.067627
205529_s_at 113.8   A   0.219482
205048_s_at 1.9 A   0.870361
206155_at   47.2    A   0.753906
205619_s_at 284.1   A   0.303711
204956_at   76.4    A   0.080566
204894_s_at 329.6   A   0.129639
205181_at   388.5   A   0.432373
216856_s_at 173.2   A   0.432373
205795_at   25.3    A   0.904785
219645_at   471.9   P   0.030273
206260_at   304.5   A   0.432373
208018_s_at 3298.9  P   0.000244
204828_at   1234.3  P   0.00415
220951_s_at 1034.9  P   0.046143
38158_at    486 A   0.162935
214413_at   27.1    A   0.919434
211367_s_at 614.6   P   0.005859
216960_s_at 347.1   A   0.129639
204970_s_at 59.2    A   0.753906
205031_at   108 A   0.665527
204822_at   141.3   A   0.27417
209973_at   42  A   0.828613
205575_at   1035    P   0.010742
209799_at   49.8    A   0.398926
205393_s_at 204.5   A   0.111572
205939_at   234.1   A   0.303711
204634_at   310.7   M   0.056152
205765_at   66.3    A   0.696289
205421_at   30.4    A   0.665527
47571_at    618.1   P   0.024711
219112_at   275.1   A   0.19458
204369_at   392.4   A   0.171387
219407_s_at 257.4   A   0.432373
219191_s_at 1457.7  A   0.149658
205358_at   19.2    A   0.981445
204765_at   137.7   A   0.567627
205119_s_at 12083.2 P   0.000244
209785_s_at 49.5    A   0.5
50965_at    395.7   P   0.003585
204404_at   650.6   P   0.023926
209879_at   2774.2  P   0.023926
219195_at   38.1    A   0.601074
205148_s_at 271.9   A   0.5
218966_at   940.9   M   0.056152
205090_s_at 91.8    A   0.633789
220281_at   56.1    A   0.219482
205725_at   216.3   A   0.533936
204735_at   499.2   A   0.095215
213566_at   1432.4  P   0.037598
204807_at   81.7    A   0.19458
219950_s_at 371.9   A   0.366211
214651_s_at 126.4   A   0.171387
204740_at   347.5   A   0.171387
204706_at   388.5   A   0.398926
205237_at   3468.3  P   0.000244
205655_at   50.2    A   0.601074
219702_at   353.3   A   0.129639
204759_at   1705    P   0.00293
205348_s_at 594.5   A   0.398926
205016_at   976.4   P   0.00293
204794_at   30.8    A   0.919434
205085_at   56.6    A   0.888428
219110_at   326.8   A   0.246094
204689_at   654.4   P   0.005859
204651_at   1070.7  P   0.010742
208322_s_at 76.4    A   0.601074
205161_s_at 25  A   0.870361
204951_at   558.3   A   0.303711
206790_s_at 1097.4  P   0.000244
220604_x_at 422.7   A   0.27417
205463_s_at 80.1    A   0.533936
221211_s_at 526.5   P   0.00415
31846_at    894.8   A   0.52062
206405_x_at 1145.1  M   0.056152
205554_s_at 354 M   0.056152
204642_at   393.2   P   0.01416
220205_at   214.6   P   0.008057
206446_s_at 236 A   0.19458
205125_at   244.2   A   0.72583
204949_at   3937.9  P   0.000732
209833_at   811.7   P   0.023926
214261_s_at 194.7   A   0.334473
219264_s_at 33.6    A   0.932373
209798_at   309.8   P   0.037598
205116_at   185.4   A   0.067627
204453_at   38.7    A   0.366211
204969_s_at 111.5   A   0.129639
205803_s_at 229.6   A   0.080566
33197_at    295.9   A   0.418069
205612_at   255 A   0.080566
34449_at    316.2   A   0.11716
219317_at   137.6   A   0.466064
206111_at   701.4   P   0.00415
206131_at   276.4   A   0.171387
1255_g_at   217.9   A   0.138765
206092_x_at 480.2   P   0.008057
204880_at   237.7   A   0.567627
205454_at   52.5    A   0.633789
209877_at   237.2   A   0.5
205567_at   523.3   A   0.171387
210074_at   47.1    A   0.753906
57540_at    170.7   A   0.378184
205317_s_at 207.7   A   0.567627
211891_s_at 132.9   A   0.398926
210081_at   158.8   A   0.466064
205476_at   51.5    A   0.981445
208416_s_at 146.3   A   0.466064
214286_at   25.9    A   0.888428
205549_at   33.3    A   0.533936
204630_s_at 137.6   A   0.533936
205062_x_at 242 P   0.000732
206857_s_at 618 P   0.018555
207629_s_at 1113.8  A   0.129639
206007_at   158.7   A   0.27417
219026_s_at 26.3    A   0.904785
204789_at   923.6   A   0.067627
204655_at   884.9   P   0.030273
36711_at    130.7   P   0.035163
204820_s_at 970 P   0.018555
209871_s_at 61.5    A   0.80542
221605_s_at 567.4   P   0.01416
205184_at   849.4   P   0.037598
211184_s_at 486.5   A   0.067627
