#ID_REF = 
#VALUE = Signal normalized to TGT 500
#ABS_CALL = Detection call
#DETECTION P-VALUE = Detection p-value
ID_REF  VALUE   ABS_CALL    DETECTION P-VALUE
218961_s_at 298.5   A   0.334473
219041_s_at 538.7   A   0.129639
209620_s_at 75.2    A   0.366211
39402_at    849.3   A   0.11716
206807_s_at 489.2   P   0.01416
203426_s_at 249 A   0.111572
209714_s_at 306.9   A   0.432373
34726_at    298.1   A   0.107301
203365_s_at 32  A   0.828613
203574_at   1812.1  P   0.000244
204003_s_at 104.2   A   0.780518
219497_s_at 253.3   A   0.432373
206920_s_at 670.3   A   0.095215
208070_s_at 37.8    A   0.870361
204104_at   124.1   A   0.5
36920_at    24.2    A   0.918663
203788_s_at 708.6   P   0.005859
218450_at   766.5   P   0.046143
218918_at   240.7   A   0.303711
220040_x_at 139.2   A   0.780518
203514_at   822.1   P   0.018555
218656_s_at 57.2    A   0.828613
204186_s_at 121.8   A   0.171387
219061_s_at 218.6   A   0.466064
203707_at   748.9   A   0.129639
203517_at   174.9   P   0.046143
216841_s_at 895.5   P   0.001221
204734_at   25.9    A   0.98584
207089_at   79.4    A   0.303711
203858_s_at 712 A   0.19458
204428_s_at 28.2    A   0.991943
204249_s_at 1440.6  P   0.00415
205366_s_at 175.6   A   0.219482
204464_s_at 33.3    A   0.466064
218758_s_at 70.2    A   0.601074
204230_s_at 462.5   A   0.19458
203910_at   283.7   A   0.129639
218440_at   161.7   A   0.27417
203709_at   70.9    A   0.72583
204311_at   376.9   A   0.149658
203832_at   390.1   A   0.149658
209706_at   496.1   P   0.018555
207949_s_at 67  A   0.696289
209873_s_at 378 A   0.432373
207469_s_at 137.6   A   0.633789
218876_at   30.9    A   0.981445
203825_at   885.2   A   0.111572
218729_at   315.6   A   0.111572
213108_at   126.4   A   0.753906
210060_at   140.3   A   0.904785
203957_at   57.5    A   0.80542
204159_at   33.3    A   0.633789
64432_at    24.8    A   0.52062
203573_s_at 105.2   A   0.27417
204563_at   15644   P   0.000244
213060_s_at 667.7   A   0.111572
203497_at   260.7   P   0.000244
220202_s_at 180.1   A   0.129639
203498_at   343 A   0.19458
209661_at   254.7   A   0.5
210785_s_at 4011.2  P   0.000732
206334_at   230.3   A   0.432373
206066_s_at 219.2   A   0.149658
204017_at   523.5   A   0.111572
218960_at   48  A   0.870361
207727_s_at 480.3   A   0.246094
204207_s_at 336.7   A   0.067627
203509_at   18920   P   0.000244
203804_s_at 598 P   0.001221
218435_at   97.2    A   0.696289
203843_at   360.1   A   0.111572
204465_s_at 507.6   A   0.129639
203340_s_at 75.4    A   0.334473
209692_at   40  A   0.98584
204082_at   134.2   A   0.334473
206499_s_at 225.6   A   0.219482
204392_at   472.4   A   0.366211
218653_at   165.7   A   0.665527
203755_at   181 A   0.171387
203935_at   220.4   P   0.046143
207030_s_at 38.8    A   0.567627
205990_s_at 62.3    A   0.432373
218508_at   649.5   A   0.27417
218524_at   255 A   0.432373
218670_at   43.1    A   0.696289
214453_s_at 458 A   0.111572
218432_at   159.5   A   0.19458
204862_s_at 64.5    A   0.850342
203988_s_at 31.3    A   0.870361
204762_s_at 449.4   P   0.030273
204030_s_at 204 A   0.129639
36830_at    35  A   0.960635
204667_at   168.4   A   0.466064
203916_at   523.9   A   0.5
204714_s_at 588.4   A   0.067627
203816_at   34.8    A   0.80542
209792_s_at 150.4   A   0.72583
203901_at   57  A   0.601074
206047_at   849.8   A   0.111572
205261_at   741.4   A   0.171387
203723_at   351.7   A   0.219482
203524_s_at 495.3   A   0.149658
31845_at    788.3   P   0.035163
217099_s_at 119.1   A   0.753906
219005_at   307.8   A   0.432373
204733_at   70.3    A   0.696289
204135_at   20.2    A   0.80542
204134_at   53.7    A   0.904785
32029_at    646.1   A   0.127645
218490_s_at 136.7   A   0.398926
205798_at   1781.9  P   0.001221
210653_s_at 21.5    A   0.943848
203823_at   212.7   A   0.19458
204205_at   680.4   A   0.067627
204753_s_at 98.3    A   0.633789
1294_at 121.1   A   0.602006
209571_at   759.7   P   0.030273
204044_at   53.4    A   0.696289
203254_s_at 511.3   P   0.008057
203695_s_at 234.4   A   0.432373
203538_at   990.9   P   0.000244
204350_s_at 702.3   A   0.19458
203338_at   284.9   P   0.01416
203692_s_at 690.6   A   0.111572
204057_at   733.1   A   0.067627
204008_at   44.8    A   0.828613
210130_s_at 376.5   A   0.303711
34063_at    499.8   P   0.017001
31835_at    394.6   A   0.162935
218696_at   84.9    A   0.246094
207093_s_at 380.1   P   0.018555
204359_at   196.1   A   0.398926
204300_at   258.3   A   0.5
221581_s_at 2683.6  P   0.023926
204942_s_at 240.1   A   0.246094
203683_s_at 382.6   A   0.303711
213743_at   277.5   P   0.000244
205232_s_at 451.3   A   0.111572
203629_s_at 174.9   M   0.056152
203552_at   94.3    A   0.466064
218711_s_at 83.1    A   0.149658
211812_s_at 99.1    A   0.601074
209607_x_at 724 P   0.01416
218609_s_at 70.9    A   0.870361
218583_s_at 537 P   0.010742
218847_at   1296.5  P   0.000732
204120_s_at 33.1    A   0.27417
203677_s_at 818.8   A   0.129639
208383_s_at 36.9    A   0.888428
214377_s_at 585.6   P   0.001221
218644_at   1670.2  A   0.067627
204588_s_at 2050.8  A   0.067627
203960_s_at 17.2    A   0.601074
216262_s_at 510.7   A   0.080566
205374_at   780.4   A   0.171387
218470_at   110 A   0.095215
203646_at   227 A   0.149658
204204_at   1583.3  P   0.000244
218708_at   193.2   A   0.398926
204241_at   181.6   A   0.466064
219314_s_at 1889.5  P   0.037598
213209_at   436.9   A   0.111572
203944_x_at 899.6   P   0.01416
205354_at   88.3    A   0.753906
204650_s_at 1125.9  P   0.018555
209510_at   733.6   A   0.095215
219903_s_at 72.1    A   0.633789
205114_s_at 159.8   A   0.171387
205335_s_at 640 P   0.001953
204905_s_at 128.5   A   0.398926
209793_at   75.8    A   0.466064
204684_at   146.1   A   0.303711
204171_at   137.1   A   0.5
218475_at   552.8   A   0.398926
207348_s_at 505.1   A   0.398926
204038_s_at 595.4   P   0.008057
205576_at   174.5   A   0.533936
204468_s_at 16  A   0.904785
204158_s_at 2045.4  P   0.046143
218423_x_at 163.5   A   0.303711
219004_s_at 255.4   A   0.246094
203966_s_at 4835.1  P   0.00293
205320_at   299 A   0.19458
205377_s_at 69.4    A   0.850342
204396_s_at 312.6   A   0.19458
208249_s_at 415.9   M   0.056152
204042_at   256 A   0.095215
203952_at   441.3   A   0.533936
214419_s_at 274.6   A   0.067627
210688_s_at 291.7   A   0.149658
218559_s_at 52.4    A   0.601074
204228_at   308.4   A   0.398926
41858_at    298.2   A   0.397994
203925_at   97.8    A   0.246094
203894_at   406.4   A   0.303711
205084_at   4.4 A   0.976074
221808_at   291.7   A   0.334473
209643_s_at 873.4   A   0.19458
203727_at   686.5   A   0.334473
204029_at   492.9   P   0.018555
216199_s_at 59.3    A   0.780518
203341_at   285.9   A   0.303711
209622_at   48.2    A   0.696289
213326_at   492.7   A   0.129639
204076_at   861.5   P   0.018555
209576_at   95.8    A   0.129639
205141_at   58.3    A   0.665527
204818_at   37.4    A   0.72583
204592_at   230.6   A   0.5
204146_at   34.7    A   0.5
206454_s_at 921.3   A   0.19458
218530_at   460.7   A   0.334473
218498_s_at 280.5   A   0.171387
209591_s_at 102.8   A   0.533936
31637_s_at  1141.1  A   0.302547
220773_s_at 67.6    A   0.567627
209575_at   753 P   0.010742
204584_at   355.5   A   0.219482
206196_s_at 1190.7  P   0.001221
204368_at   181 A   0.366211
205336_at   664.5   A   0.366211
38290_at    906.8   A   0.107301
203791_at   7.5 A   0.932373
218660_at   2287.4  A   0.080566
221194_s_at 412.9   A   0.334473
203458_at   392.6   A   0.432373
203903_s_at 300 A   0.095215
1729_at 136.6   A   0.824011
204170_s_at 135.6   A   0.5
204552_at   226.3   P   0.030273
204850_s_at 208.1   A   0.5
203603_s_at 211.1   M   0.056152
204858_s_at 1269.5  P   0.046143
210036_s_at 877.5   A   0.19458
203734_at   839 A   0.080566
209803_s_at 79.9    A   0.366211
218576_s_at 263.1   A   0.366211
204802_at   5.6 A   0.870361
53076_at    79  A   0.378184
209696_at   765.8   M   0.056152
215905_s_at 94.2    A   0.567627
204333_s_at 10  A   0.870361
203745_at   198.1   A   0.219482
204174_at   8172.5  P   0.000244
204337_at   16.6    A   0.870361
53912_at    783.8   P   0.000959
218587_s_at 64  A   0.633789
209544_at   24.5    A   0.665527
36907_at    4085.1  P   0.019304
204343_at   178.7   A   0.5
203893_at   182.1   A   0.334473
209632_at   23.5    A   0.72583
205120_s_at 70.8    A   0.432373
207480_s_at 177.8   A   0.246094
213123_at   380 A   0.432373
203412_at   786.6   A   0.149658
203853_s_at 1036.8  A   0.27417
205720_at   105.1   A   0.753906
213150_at   204.5   A   0.334473
205311_at   146.4   A   0.533936
203744_at   468 P   0.030273
203905_at   133 A   0.753906
206481_s_at 29.2    A   0.969727
203978_at   118.1   A   0.5
204639_at   765.8   A   0.246094
213963_s_at 217.4   A   0.466064
218766_s_at 185.2   A   0.432373
218693_at   230.6   A   0.111572
204313_s_at 792.7   P   0.00293
204439_at   34.9    A   0.780518
203987_at   169.3   A   0.095215
210803_at   61.5    A   0.466064
220161_s_at 50.6    A   0.398926
218452_at   28.6    A   0.850342
218763_at   725.6   A   0.246094
216711_s_at 720.5   A   0.129639
204225_at   597.6   A   0.111572
204773_at   283.8   A   0.533936
218677_at   740.8   P   0.023926
204544_at   143 A   0.19458
218908_at   79.8    A   0.850342
218408_at   33.6    A   0.696289
204547_at   49  A   0.466064
219113_x_at 596.4   A   0.366211
207181_s_at 430.9   A   0.149658
204688_at   25.8    A   0.828613
37892_at    24.6    A   0.983
209928_s_at 426.9   P   0.018555
204685_s_at 370 A   0.095215
203817_at   123.8   A   0.171387
203909_at   617.5   P   0.046143
209829_at   2259.7  P   0.000244
203319_s_at 648.7   P   0.001953
218499_at   481.1   P   0.000244
207112_s_at 240 A   0.171387
205206_at   302.7   A   0.171387
203660_s_at 685 A   0.366211
204328_at   1094.1  A   0.067627
221049_s_at 186.9   A   0.753906
35436_at    290.5   A   0.561639
203927_at   347.4   A   0.171387
37953_s_at  74.6    A   0.732537
210889_s_at 355 P   0.046143
209709_s_at 68.8    A   0.5
204420_at   71.9    A   0.753906
209831_x_at 1317    A   0.067627
207494_s_at 64.8    A   0.72583
216030_s_at 106.9   A   0.432373
204857_at   13.9    A   0.828613
204232_at   5312.9  P   0.001221
211203_s_at 523.6   A   0.149658
218793_s_at 81.2    A   0.696289
204460_s_at 110.3   A   0.533936
218797_s_at 1140.8  P   0.00415
204623_at   175.9   A   0.466064
219425_at   664.6   A   0.19458
218619_s_at 732.4   A   0.149658
205886_at   291.9   A   0.219482
204092_s_at 223.5   A   0.5
204244_s_at 30.2    A   0.219482
205175_s_at 30.4    A   0.99585
205741_s_at 210.9   P   0.046143
203964_at   1688.8  P   0.001221
203563_at   26.4    A   0.592041
208102_s_at 52.1    A   0.80542
204043_at   422.2   A   0.095215
218487_at   234.9   A   0.303711
203846_at   245.4   A   0.567627
46167_at    421.4   A   0.267463
204045_at   249.9   A   0.095215
218612_s_at 530.8   A   0.27417
208003_s_at 302.8   P   0.030273
206418_at   9.8 A   0.962402
204264_at   260.9   A   0.067627
209649_at   4.7 A   0.80542
218398_at   391.3   A   0.067627
204184_s_at 310.8   A   0.095215
218735_s_at 470.2   P   0.01416
205338_s_at 627.7   P   0.037598
207830_s_at 62.4    A   0.828613
206977_at   64.9    A   0.696289
204268_at   716.9   A   0.080566
220938_s_at 218.2   A   0.850342
204283_at   209.3   A   0.246094
32032_at    493.5   A   0.267463
206249_at   162.9   A   0.5
204274_at   221.2   A   0.246094
213878_at   256.8   A   0.246094
218768_at   380.7   A   0.219482
214581_x_at 226.9   A   0.246094
205225_at   24.5    A   0.780518
206325_at   135.9   A   0.80542
204973_at   560.3   A   0.533936
204346_s_at 141.7   A   0.466064
34210_at    1151.4  P   0.004863
204995_at   126.9   M   0.056152
215739_s_at 113 A   0.246094
204269_at   1401.9  A   0.067627
205051_s_at 116.3   A   0.633789
209767_s_at 107.1   A   0.533936
210210_at   776.2   P   0.010742
209732_at   4098.1  P   0.001953
204144_s_at 297.1   A   0.366211
203970_s_at 179.2   P   0.037598
218715_at   531.1   A   0.19458
210925_at   121 A   0.665527
219607_s_at 102.2   A   0.19458
218589_at   761.8   P   0.00293
218718_at   232.8   A   0.129639
36019_at    1622.3  P   0.008689
209808_x_at 497.5   A   0.129639
60528_at    1678.1  P   0.009985
206313_at   279.2   A   0.533936
209587_at   18.6    A   0.904785
209598_at   263.1   A   0.466064
204194_at   962.5   P   0.000732
209731_at   36.5    A   0.72583
204193_at   994.1   A   0.067627
203912_s_at 344.7   A   0.246094
64371_at    463.7   A   0.162935
204147_s_at 523.9   A   0.080566
635_s_at    120.1   A   0.397994
216521_s_at 146.5   A   0.366211
218681_s_at 66.2    A   0.5
220371_s_at 1553.9  P   0.010742
204164_at   1155.7  P   0.001221
204154_at   344.7   A   0.246094
204472_at   237.4   A   0.219482
206183_s_at 50.9    A   0.27417
204481_at   99.4    A   0.665527
204628_s_at 695.4   P   0.037598
203810_at   191.7   P   0.046143
204860_s_at 35.2    A   0.870361
219564_at   82.1    A   0.533936
205346_at   53.1    A   0.780518
204162_at   85.9    A   0.567627
218913_s_at 184.4   A   0.432373
218697_at   285.9   P   0.046143
204702_s_at 70.9    A   0.219482
218801_at   30.8    A   0.904785
205573_s_at 32.4    A   0.780518
205475_at   223.3   A   0.067627
213090_s_at 373.1   M   0.056152
204224_s_at 362.5   P   0.00415
203985_at   432.5   A   0.303711
204836_at   60.1    A   0.80542
209533_s_at 274.9   P   0.01416
204659_s_at 163 A   0.398926
203918_at   266.1   A   0.398926
204418_x_at 965 P   0.030273
203706_s_at 146.8   A   0.366211
52940_at    465.9   A   0.32083
215885_at   43.5    A   0.753906
204844_at   14.4    A   0.80542
57532_at    221.3   A   0.561639
203979_at   164.1   A   0.466064
209653_at   116.4   A   0.601074
206789_s_at 93.8    A   0.533936
219214_s_at 318.9   A   0.080566
204673_at   416.4   A   0.5
213416_at   272.3   A   0.19458
219077_s_at 167.5   A   0.633789
214210_at   75.8    A   0.696289
203623_at   325.1   A   0.432373
204041_at   67.5    A   0.850342
32088_at    69  A   0.189687
219911_s_at 387.7   A   0.432373
219952_s_at 930.1   P   0.00415
203848_at   67.1    A   0.5
78330_at    302.2   A   0.250724
36499_at    264.3   M   0.060419
41660_at    53.8    A   0.52062
204106_at   301.1   A   0.19458
205386_s_at 122.5   A   0.398926
206343_s_at 79.6    A   0.932373
205113_at   21.4    A   0.633789
213287_s_at 301.6   A   0.27417
44146_at    784.8   A   0.066865
209717_at   95.5    A   0.466064
205666_at   428.1   A   0.219482
203968_s_at 195.4   A   0.303711
211095_at   160.5   A   0.067627
204715_at   273.6   A   0.27417
221840_at   2014.4  P   0.000244
218703_at   225.4   A   0.067627
204011_at   27.6    A   0.753906
203730_s_at 109.1   A   0.466064
203837_at   733.3   P   0.001221
211320_s_at 635.4   A   0.171387
205632_s_at 331.2   A   0.129639
204440_at   987.8   P   0.030273
205363_at   229.2   A   0.398926
204958_at   521 A   0.432373
209595_at   106.9   A   0.149658
209726_at   919.9   P   0.046143
210800_at   86.7    A   0.246094
204114_at   187.1   A   0.246094
215783_s_at 929.3   P   0.01416
214417_s_at 244.5   A   0.149658
209908_s_at 228.1   M   0.056152
204169_at   2621.7  P   0.010742
204791_at   27.1    A   0.696289
205056_s_at 67.9    A   0.665527
209822_s_at 289.3   P   0.046143
218773_s_at 1483.6  P   0.001221
203971_at   65.2    A   0.303711
222020_s_at 83.4    A   0.601074
205357_s_at 365.1   P   0.000244
218846_at   279.7   P   0.000732
204035_at   268.1   A   0.095215
204022_at   1461.6  P   0.001221
204059_s_at 135.3   M   0.056152
218683_at   122.1   A   0.19458
204394_at   504.6   A   0.111572
207144_s_at 108 A   0.850342
204769_s_at 598.5   M   0.056152
218523_at   307.2   A   0.5
204334_at   1396    P   0.046143
205046_at   30.4    A   0.943848
207535_s_at 607.1   A   0.067627
208478_s_at 66.5    A   0.432373
213139_at   76.8    A   0.303711
219273_at   43.2    A   0.888428
204068_at   23.1    A   0.533936
213024_at   163.6   A   0.149658
204209_at   621.6   A   0.19458
210894_s_at 243.4   A   0.27417
213260_at   737.9   P   0.010742
204187_at   2974.3  P   0.000732
206150_at   293.6   A   0.334473
205350_at   205.4   A   0.19458
205066_s_at 142.6   A   0.303711
210942_s_at 263.1   A   0.095215
209942_x_at 516.4   A   0.466064
203921_at   476.2   P   0.01416
204587_at   336.5   A   0.533936
222238_s_at 51.9    A   0.943848
211518_s_at 32.8    A   0.953857
203965_at   460.7   A   0.19458
204413_at   293.8   A   0.567627
205347_s_at 340.5   A   0.067627
204133_at   40.3    A   0.962402
204336_s_at 2578.2  P   0.00293
44783_s_at  660 P   0.017001
214067_at   50.6    A   0.696289
204067_at   222.3   A   0.601074
204001_at   307.5   P   0.018555
209606_at   1900.8  P   0.000244
209645_s_at 220.5   P   0.046143
216248_s_at 240.4   A   0.067627
203803_at   20.9    A   0.72583
204891_s_at 370.9   P   0.046143
204115_at   82.3    A   0.27417
209592_s_at 407.2   A   0.303711
211432_s_at 145 A   0.780518
221561_at   175.3   A   0.095215
210416_s_at 326.6   A   0.696289
214580_x_at 42.5    A   0.919434
35685_at    612.6   A   0.397994
211470_s_at 60.1    A   0.567627
65521_at    1002.8  M   0.05447
209814_at   134.9   A   0.533936
204978_at   804 A   0.219482
209920_at   101.1   A   0.5
209666_s_at 372 P   0.010742
204606_at   60.6    A   0.665527
41512_at    349.1   A   0.162935
204786_s_at 886.9   P   0.005859
57588_at    83.2    A   0.64131
204259_at   72.5    A   0.533936
218769_s_at 237 P   0.01416
214086_s_at 112.9   A   0.366211
204573_at   337.5   M   0.056152
213578_at   15.2    A   0.665527
205007_s_at 84.2    A   0.466064
204345_at   105.7   A   0.5
219305_x_at 402.1   A   0.19458
204527_at   108.6   P   0.023926
210375_at   79.6    A   0.219482
204046_at   195.3   A   0.72583
219024_at   56.8    A   0.601074
37586_at    276.3   A   0.418069
205295_at   330.6   A   0.219482
218680_x_at 286.8   A   0.171387
219152_at   89.5    A   0.5
206220_s_at 116 A   0.80542
204088_at   387.2   A   0.246094
204945_at   672.3   A   0.334473
211538_s_at 48.9    A   0.828613
203833_s_at 859 P   0.005859
207789_s_at 336.6   A   0.246094
209694_at   361.1   A   0.080566
218939_at   501.6   A   0.149658
37425_g_at  182.9   A   0.081337
42361_g_at  99.3    A   0.378184
37424_at    78.6    A   0.660442
204091_at   42.7    A   0.828613
219255_x_at 140.8   A   0.696289
213373_s_at 1886.3  P   0.000244
204310_s_at 187.4   A   0.665527
221601_s_at 1150.3  A   0.149658
205242_at   12.5    A   0.976074
204677_at   79.9    A   0.80542
209724_s_at 387.4   A   0.19458
210122_at   22.1    A   0.919434
204165_at   158.8   A   0.27417
211138_s_at 159.6   A   0.466064
218868_at   89.2    A   0.398926
220768_s_at 150.3   A   0.303711
206511_s_at 118.7   A   0.567627
219659_at   103.4   A   0.398926
205044_at   220.8   A   0.533936
221041_s_at 443.7   A   0.27417
204795_at   50.7    A   0.888428
204234_s_at 174.7   P   0.037598
218497_s_at 464.5   A   0.19458
204265_s_at 7055.1  P   0.001953
204381_at   160.6   A   0.633789
40273_at    83.9    A   0.810313
221669_s_at 388.3   P   0.018555
204327_s_at 364.1   A   0.246094
204189_at   460.9   A   0.366211
204172_at   145.3   A   0.129639
206426_at   103.6   A   0.171387
205194_at   59.6    A   0.366211
205744_at   278.4   A   0.366211
222239_s_at 286.8   P   0.005859
214299_at   347 A   0.129639
204245_s_at 508.7   A   0.111572
209746_s_at 206.7   A   0.533936
214321_at   734.5   P   0.000244
204519_s_at 505.8   P   0.037598
205981_s_at 203.7   A   0.246094
203989_x_at 96.4    A   0.466064
219087_at   105.8   A   0.665527
211838_x_at 80.4    A   0.870361
209623_at   721.5   A   0.366211
204479_at   717.1   M   0.056152
204079_at   643.1   A   0.129639
218807_at   676.7   M   0.056152
204580_at   304.9   A   0.080566
205433_at   105.7   A   0.219482
218923_at   742.6   P   0.010742
219807_x_at 144.2   A   0.665527
205130_at   397.7   A   0.334473
38241_at    85.2    P   0.02786
204087_s_at 63.6    A   0.828613
221572_s_at 59.9    A   0.904785
203652_at   543.1   P   0.008057
220611_at   130.9   A   0.601074
204847_at   597.8   P   0.000732
218780_at   185.2   A   0.696289
209682_at   306.6   P   0.00415
205943_at   117.5   A   0.246094
221223_x_at 1328.2  A   0.398926
214308_s_at 284.1   A   0.5
204814_at   179.5   A   0.5
204586_at   89.3    A   0.780518
209735_at   164 A   0.432373
31861_at    2363.5  M   0.05447
213324_at   139.8   A   0.665527
204275_at   134.1   A   0.398926
205043_at   78.5    A   0.850342
204201_s_at 148.4   A   0.080566
203739_at   817.5   P   0.001221
209782_s_at 234.1   A   0.366211
219027_s_at 174.7   A   0.466064
218767_at   41.8    A   0.780518
219028_at   359.9   A   0.219482
205910_s_at 42.3    A   0.919434
206777_s_at 153.8   A   0.246094
209747_at   925.3   M   0.056152
206656_s_at 4243.2  P   0.001953
211421_s_at 187.2   A   0.5
204543_at   401.3   A   0.398926
204485_s_at 123.7   A   0.129639
205167_s_at 224.8   A   0.095215
211841_s_at 56.1    A   0.976074
209758_s_at 341.4   A   0.067627
203983_at   411.3   P   0.023926
35617_at    73.1    A   0.795978
218849_s_at 515.7   A   0.19458
206082_at   468.3   A   0.129639
222103_at   79.8    A   0.432373
220955_x_at 63.2    A   0.72583
204603_at   323.3   A   0.432373
33736_at    339 A   0.339558
219830_at   85.2    A   0.780518
219105_x_at 106.3   A   0.303711
47550_at    149.1   A   0.660442
204897_at   1122.4  P   0.000244
209642_at   44.1    A   0.888428
204591_at   30.3    A   0.80542
32042_at    245.9   A   0.089405
204703_at   427.3   P   0.023926
205782_at   173.3   A   0.095215
204647_at   451.5   A   0.129639
205030_at   245.4   A   0.129639
204294_at   755.9   A   0.246094
209734_at   457.1   A   0.466064
219205_at   293.2   P   0.046143
209800_at   133.1   A   0.432373
219505_at   872.6   A   0.219482
203882_at   2378.8  P   0.001953
204243_at   298.3   P   0.00293
219515_at   356.2   P   0.01416
219960_s_at 140.7   A   0.5
204401_at   118.7   A   0.432373
215295_at   72.5    A   0.665527
219902_at   40.9    A   0.828613
205769_at   145 A   0.366211
204732_s_at 278.5   A   0.095215
209781_s_at 39.1    A   0.962402
65884_at    428.8   A   0.150527
219058_x_at 1258.3  M   0.056152
204542_at   1038.1  P   0.008057
213698_at   378.1   A   0.171387
204425_at   1157.5  A   0.149658
203676_at   82.3    A   0.633789
208372_s_at 406.1   A   0.466064
212983_at   263.4   A   0.171387
205466_s_at 10.9    A   0.943848
219011_at   40.8    A   0.991943
219482_at   268.5   A   0.432373
207877_s_at 22.6    A   0.943848
218995_s_at 134.1   A   0.601074
204487_s_at 128.8   A   0.567627
218996_at   221.7   A   0.432373
212990_at   279.7   P   0.030273
206112_at   84.2    A   0.424072
218927_s_at 172.2   A   0.398926
204206_at   657.5   A   0.19458
204742_s_at 62.8    A   0.633789
219167_at   229.6   A   0.466064
204344_s_at 34.3    A   0.962402
210837_s_at 49.2    A   0.303711
209585_s_at 89.3    A   0.828613
218941_at   885.2   P   0.018555
209918_at   654.8   A   0.080566
37966_at    270.7   A   0.5
37965_at    592.7   M   0.060419
40665_at    65.5    A   0.397994
210148_at   71.2    A   0.19458
204567_s_at 361.6   P   0.018555
210761_s_at 444.6   A   0.5
204991_s_at 41.9    A   0.633789
204496_at   133.6   A   0.149658
209930_s_at 2456.3  P   0.001221
214705_at   42.9    A   0.533936
204952_at   189.2   A   0.72583
209565_at   200.8   A   0.398926
204231_s_at 83.3    A   0.601074
204297_at   325.6   P   0.00415
35666_at    846.4   P   0.035163
218882_s_at 100.7   A   0.466064
218830_at   324.8   A   0.149658
220081_x_at 444.5   A   0.095215
205176_s_at 297.5   A   0.080566
41037_at    51.3    A   0.697453
205222_at   95.4    A   0.466064
204641_at   68.7    A   0.27417
219196_at   18.5    A   0.80542
204533_at   379.3   A   0.171387
204258_at   1369.7  P   0.00415
204478_s_at 405.2   A   0.19458
204304_s_at 79.8    A   0.398926
206550_s_at 52.2    A   0.828613
212894_at   133.2   A   0.466064
206859_s_at 26.9    A   0.981445
205075_at   589.2   A   0.219482
204247_s_at 89.8    A   0.696289
207016_s_at 220.4   A   0.633789
219290_x_at 601.9   P   0.018555
209925_at   198.3   A   0.219482
217080_s_at 272.1   A   0.246094
204458_at   119.2   A   0.533936
218845_at   340.6   P   0.005859
204352_at   133 A   0.567627
213194_at   86.5    A   0.533936
204747_at   1816.2  P   0.037598
204668_at   500.6   A   0.149658
214398_s_at 646.4   A   0.171387
204873_at   20  A   0.72583
216331_at   83.9    A   0.870361
216305_s_at 63.7    A   0.398926
204693_at   656.5   A   0.366211
204916_at   533.3   P   0.008057
203997_at   289.1   A   0.27417
218911_at   190.1   A   0.149658
205596_s_at 360.3   P   0.037598
204955_at   167.6   A   0.129639
204776_at   349 A   0.095215
205019_s_at 76  A   0.567627
204725_s_at 65.1    A   0.567627
38157_at    177.4   A   0.715253
219080_s_at 295.6   A   0.27417
204523_at   130.9   A   0.129639
214062_x_at 375.1   A   0.303711
204203_at   20.7    A   0.919434
218926_at   394.8   A   0.111572
221044_s_at 162.7   A   0.5
34689_at    617.1   A   0.5
204624_at   611.4   P   0.037598
209830_s_at 27.8    A   0.80542
205626_s_at 219.5   A   0.129639
204709_s_at 67.9    A   0.780518
204531_s_at 278.3   A   0.111572
204363_at   31.3    A   0.991943
221563_at   294.1   A   0.149658
204286_s_at 121.4   A   0.080566
221571_at   316 A   0.067627
221632_s_at 411.1   A   0.149658
213030_s_at 57.9    A   0.780518
204149_s_at 20.3    A   0.870361
205034_at   49.9    A   0.432373
204438_at   173.2   A   0.366211
204512_at   230.6   P   0.018555
204849_at   41.7    A   0.753906
205060_at   39.2    A   0.696289
205351_at   290.8   M   0.056152
40837_at    85.5    A   0.861235
204864_s_at 133.3   A   0.334473
204191_at   329 A   0.5
204638_at   504.9   A   0.129639
204929_s_at 193.2   A   0.5
204559_s_at 361.9   A   0.5
33767_at    64.7    A   0.581931
204497_at   15.7    A   0.80542
204604_at   475.1   P   0.046143
211795_s_at 3611.3  P   0.000732
205042_at   335 A   0.303711
204632_at   1419    P   0.037598
209720_s_at 19.4    A   0.828613
204340_at   39.1    A   0.601074
219199_at   211.7   A   0.432373
215460_x_at 476 P   0.030273
206065_s_at 219.1   A   0.246094
204211_x_at 621.7   P   0.01416
219185_at   206.5   A   0.27417
204780_s_at 2019    P   0.000732
204888_s_at 138 A   0.19458
213708_s_at 929.9   P   0.037598
49878_at    1024.4  P   0.000562
209716_at   341.6   P   0.01416
218877_s_at 19  A   0.567627
209725_at   592.6   A   0.149658
210058_at   811.7   P   0.000244
204934_s_at 27.6    A   0.466064
204367_at   441.5   P   0.037598
204459_at   67  A   0.780518
213164_at   319.3   A   0.19458
204915_s_at 67.4    A   0.5
204766_s_at 272.7   A   0.246094
207513_s_at 216.3   A   0.095215
204771_s_at 515.8   A   0.129639
38918_at    344.1   A   0.250724
204729_s_at 116.1   A   0.753906
204749_at   16.1    A   0.780518
207345_at   250.3   A   0.366211
204195_s_at 25.9    A   0.850342
213249_at   311.5   P   0.000244
36004_at    2064.3  M   0.060419
204118_at   2879.5  P   0.00415
208209_s_at 116.4   A   0.780518
204798_at   213 A   0.398926
204859_s_at 580.5   P   0.005859
205837_s_at 58.8    A   0.246094
218854_at   395.3   M   0.056152
215983_s_at 140.9   A   0.366211
205227_at   412.3   A   0.095215
204070_at   1160.3  P   0.01416
211010_s_at 54.7    A   0.870361
204510_at   140.3   A   0.398926
