#ID_REF = 
#VALUE = Signal
#ABS_CALL = Detection call
#DETECTION P-VALUE = Detection p-value
ID_REF  VALUE   ABS_CALL    DETECTION P-VALUE
216841_s_at 486.5   P   0.005859
204734_at   22.9    A   0.998047
207089_at   134.5   A   0.398926
203858_s_at 1051.4  A   0.19458
204428_s_at 37.4    A   0.98584
204249_s_at 944.1   M   0.056152
205366_s_at 83.1    A   0.828613
204464_s_at 329 A   0.171387
218758_s_at 252.1   A   0.398926
204230_s_at 663.6   A   0.171387
203910_at   450.3   A   0.129639
218440_at   315.9   A   0.27417
203709_at   133.1   A   0.870361
204311_at   171.3   A   0.432373
203832_at   229.5   A   0.398926
209706_at   646.1   A   0.080566
207949_s_at 68.9    A   0.80542
209873_s_at 1018.2  A   0.219482
207469_s_at 27.2    A   0.904785
218876_at   27.6    A   0.981445
203825_at   574 A   0.219482
218729_at   300.6   A   0.398926
213108_at   166.3   A   0.72583
210060_at   165.2   A   0.953857
203957_at   79.7    A   0.850342
204159_at   83  A   0.601074
64432_at    264.2   A   0.127645
203573_s_at 74.3    A   0.5
204563_at   8914.2  P   0.000244
213060_s_at 442.2   A   0.129639
203497_at   392 P   0.005859
220202_s_at 241.8   A   0.533936
203498_at   171.4   A   0.432373
209661_at   542.4   A   0.398926
210785_s_at 2270.5  P   0.001953
206334_at   38.1    A   0.633789
206066_s_at 174.6   A   0.334473
204017_at   743.7   A   0.149658
218960_at   58.5    A   0.780518
207727_s_at 809.3   A   0.303711
204207_s_at 802.5   A   0.095215
203509_at   10115.3 P   0.000244
203804_s_at 466.9   P   0.00293
218435_at   571 A   0.533936
203843_at   563.2   A   0.303711
204465_s_at 387.1   A   0.19458
203340_s_at 272.1   A   0.334473
209692_at   64.7    A   0.976074
204082_at   71.3    A   0.601074
206499_s_at 312.6   A   0.246094
204392_at   741.5   A   0.398926
218653_at   148.9   A   0.80542
203755_at   229 A   0.27417
203935_at   203.7   A   0.080566
207030_s_at 55.2    A   0.72583
205990_s_at 217 A   0.111572
218508_at   155.6   A   0.780518
218524_at   258.4   A   0.5
218670_at   62.7    A   0.828613
214453_s_at 672.5   A   0.129639
218432_at   69.3    A   0.601074
204862_s_at 182.2   A   0.904785
203988_s_at 45.5    A   0.828613
204762_s_at 552.1   P   0.01416
204030_s_at 138.6   A   0.303711
36830_at    43.6    A   0.92617
204667_at   430.2   A   0.432373
203916_at   161 A   0.828613
204714_s_at 538.4   A   0.129639
203816_at   22.3    A   0.932373
209792_s_at 119.8   A   0.828613
203901_at   151.2   A   0.567627
206047_at   1005.7  A   0.19458
205261_at   663.7   A   0.171387
203723_at   511 A   0.303711
203524_s_at 891.9   A   0.129639
31845_at    376.6   A   0.162935
217099_s_at 145.5   A   0.696289
219005_at   142.5   A   0.432373
204733_at   126.5   A   0.633789
204135_at   57.3    A   0.5
204134_at   135.2   A   0.828613
32029_at    957.9   A   0.098054
218490_s_at 149 A   0.432373
205798_at   4133.3  P   0.005859
210653_s_at 28.8    A   0.919434
203823_at   142 A   0.246094
204205_at   555.3   P   0.018555
204753_s_at 134.9   A   0.780518
1294_at 115.2   A   0.660442
209571_at   1160.4  P   0.01416
204044_at   60.2    A   0.80542
203254_s_at 591.1   A   0.149658
203695_s_at 476.1   A   0.303711
203538_at   926.9   P   0.008057
204350_s_at 505.1   A   0.246094
203338_at   229.4   A   0.171387
203692_s_at 740.7   A   0.171387
204057_at   941 A   0.095215
204008_at   34  A   0.953857
210130_s_at 305 A   0.567627
34063_at    445 A   0.339558
31835_at    350 A   0.218983
218696_at   46.9    A   0.72583
207093_s_at 919.4   A   0.19458
204359_at   244 A   0.27417
204300_at   116.5   A   0.601074
221581_s_at 1704.1  A   0.095215
204942_s_at 224.5   A   0.334473
203683_s_at 163.4   A   0.567627
213743_at   198.7   M   0.056152
205232_s_at 970.8   A   0.067627
203629_s_at 85.4    A   0.334473
203552_at   280.6   A   0.398926
218711_s_at 389.8   A   0.366211
211812_s_at 28  A   0.780518
209607_x_at 840.2   P   0.037598
218609_s_at 85.9    A   0.904785
218583_s_at 990.1   P   0.046143
218847_at   1656.5  P   0.010742
204120_s_at 65.1    A   0.149658
203677_s_at 1267.9  A   0.149658
208383_s_at 116 A   0.696289
214377_s_at 567 P   0.037598
218644_at   1536.4  A   0.171387
204588_s_at 416.2   A   0.5
203960_s_at 124.3   A   0.567627
216262_s_at 563.8   A   0.149658
205374_at   910.9   A   0.19458
218470_at   173.5   A   0.303711
203646_at   233 A   0.171387
204204_at   1014.3  P   0.023926
218708_at   123.3   A   0.753906
204241_at   134.7   A   0.533936
219314_s_at 1530.7  P   0.046143
213209_at   786.5   A   0.111572
203944_x_at 879.1   A   0.095215
205354_at   49.6    A   0.969727
204650_s_at 1512.6  P   0.037598
209510_at   730.2   A   0.095215
219903_s_at 46.3    A   0.828613
205114_s_at 222.3   A   0.398926
205335_s_at 632.9   P   0.010742
204905_s_at 240.1   A   0.533936
209793_at   71.5    A   0.696289
204684_at   352.5   A   0.398926
204171_at   206.9   A   0.665527
218475_at   180.9   A   0.567627
207348_s_at 1248.8  A   0.095215
204038_s_at 1200.9  P   0.001221
205576_at   54.5    A   0.780518
204468_s_at 21.3    A   0.870361
204158_s_at 834.3   A   0.533936
218423_x_at 132.2   A   0.601074
219004_s_at 476.8   A   0.246094
203966_s_at 10439.1 P   0.001953
205320_at   542 A   0.366211
205377_s_at 91.5    A   0.932373
204396_s_at 120.3   A   0.366211
208249_s_at 487.8   A   0.111572
204042_at   509.4   P   0.01416
203952_at   194.3   A   0.753906
214419_s_at 533.3   A   0.080566
210688_s_at 340 A   0.303711
218559_s_at 57  A   0.932373
204228_at   466.3   A   0.601074
41858_at    317.8   A   0.715253
203925_at   249.8   A   0.334473
203894_at   445.4   A   0.129639
205084_at   19.1    A   0.870361
221808_at   232.5   A   0.334473
209643_s_at 2421.5  A   0.111572
203727_at   927.9   A   0.334473
204029_at   861.8   P   0.010742
216199_s_at 27.2    A   0.888428
203341_at   40.8    A   0.80542
209622_at   58.8    A   0.753906
213326_at   527.8   A   0.27417
204076_at   211.6   A   0.246094
209576_at   137.5   A   0.27417
205141_at   65.1    A   0.753906
204818_at   14.7    A   0.80542
204592_at   47.1    A   0.850342
204146_at   113.4   A   0.398926
206454_s_at 724.3   A   0.27417
218530_at   516.4   A   0.398926
218498_s_at 148.5   A   0.398926
209591_s_at 93.4    A   0.696289
31637_s_at  1688.5  A   0.660442
220773_s_at 32.1    A   0.753906
209575_at   645.1   P   0.018555
204584_at   182.6   A   0.533936
206196_s_at 1975.9  P   0.008057
204368_at   282.6   A   0.366211
205336_at   303 A   0.5
38290_at    1011.5  A   0.204022
203791_at   8.6 A   0.919434
218660_at   1816.8  A   0.246094
221194_s_at 85.5    A   0.5
203458_at   625.5   A   0.432373
203903_s_at 456.9   A   0.095215
1729_at 362.3   A   0.660442
204170_s_at 129.1   A   0.5
204552_at   60.2    A   0.533936
204850_s_at 444.7   A   0.398926
203603_s_at 42  A   0.466064
204858_s_at 934.8   A   0.219482
210036_s_at 1141.4  A   0.111572
203734_at   1112.4  A   0.129639
209803_s_at 204.2   A   0.432373
218576_s_at 118.9   A   0.601074
204802_at   30.3    A   0.753906
53076_at    495.4   A   0.250724
209696_at   484.6   A   0.129639
215905_s_at 149.6   A   0.633789
204333_s_at 14.7    A   0.850342
203745_at   182.6   A   0.149658
204174_at   5503.6  P   0.000244
204337_at   64.9    A   0.80542
53912_at    707.1   P   0.019304
218587_s_at 90.6    A   0.601074
209544_at   20.7    A   0.432373
36907_at    3252.8  A   0.098054
204343_at   390.5   A   0.601074
203893_at   165.8   A   0.466064
209632_at   41.2    A   0.665527
205120_s_at 106.7   A   0.601074
207480_s_at 215.6   A   0.080566
213123_at   263.3   A   0.567627
203412_at   836.5   A   0.246094
203853_s_at 198.1   A   0.633789
205720_at   93.5    A   0.80542
213150_at   323.1   A   0.334473
205311_at   183.2   A   0.533936
203744_at   486.2   A   0.080566
203905_at   443.3   A   0.665527
206481_s_at 34.5    A   0.80542
203978_at   129.3   A   0.533936
204639_at   1189.6  A   0.27417
213963_s_at 90.9    A   0.533936
218766_s_at 205.8   A   0.466064
218693_at   114.4   A   0.246094
204313_s_at 535.6   P   0.008057
204439_at   59  A   0.696289
203987_at   233.6   P   0.046143
210803_at   151.1   A   0.27417
220161_s_at 688.8   M   0.056152
218452_at   30.3    A   0.932373
218763_at   1001.9  A   0.171387
216711_s_at 602 A   0.111572
204225_at   121.1   A   0.633789
204773_at   360.4   A   0.601074
218677_at   904.6   P   0.046143
204544_at   156.9   A   0.303711
218908_at   32.9    A   0.998047
218408_at   60.6    A   0.601074
204547_at   175.9   A   0.366211
219113_x_at 430.3   A   0.398926
207181_s_at 294.6   A   0.149658
204688_at   91.6    A   0.72583
37892_at    47.3    A   0.837065
209928_s_at 253.7   A   0.19458
204685_s_at 603.5   A   0.398926
203817_at   268.4   A   0.149658
203909_at   318.4   P   0.018555
209829_at   1490.4  P   0.000244
203319_s_at 682.7   P   0.00293
218499_at   329.5   P   0.00293
207112_s_at 428.6   A   0.533936
205206_at   405.8   A   0.27417
203660_s_at 549.9   A   0.366211
204328_at   1059.6  A   0.129639
221049_s_at 186.5   A   0.696289
35436_at    83.7    A   0.901946
203927_at   640.3   A   0.334473
37953_s_at  53.4    A   0.837065
210889_s_at 374.6   A   0.111572
209709_s_at 222 A   0.27417
204420_at   118.9   A   0.780518
209831_x_at 1315.2  M   0.056152
207494_s_at 71.9    A   0.753906
216030_s_at 29.1    A   0.696289
204857_at   18.1    A   0.828613
204232_at   2005.6  P   0.008057
211203_s_at 599.7   A   0.171387
218793_s_at 214 A   0.633789
204460_s_at 80.4    A   0.665527
218797_s_at 1056.5  P   0.018555
204623_at   287.8   A   0.5
219425_at   901.1   A   0.171387
218619_s_at 873.7   A   0.27417
205886_at   745.3   A   0.129639
204092_s_at 76.9    A   0.780518
204244_s_at 14.7    A   0.72583
205175_s_at 36.7    A   0.981445
205741_s_at 185.2   P   0.046143
203964_at   1321.3  P   0.00415
203563_at   11  A   0.366211
208102_s_at 129.6   A   0.753906
204043_at   975.7   A   0.080566
218487_at   53.2    A   0.962402
203846_at   322.5   A   0.567627
46167_at    614 A   0.204022
204045_at   72.7    A   0.533936
218612_s_at 182 A   0.665527
208003_s_at 625.1   P   0.030273
206418_at   34.9    A   0.888428
204264_at   92.2    A   0.633789
209649_at   28.6    A   0.780518
218398_at   184.6   A   0.19458
204184_s_at 403.1   A   0.246094
218735_s_at 707.7   P   0.008057
205338_s_at 621.6   P   0.037598
207830_s_at 88.7    A   0.870361
206977_at   81.7    A   0.696289
204268_at   910.1   A   0.171387
220938_s_at 282.9   A   0.80542
204283_at   182.5   A   0.466064
32032_at    839.5   A   0.204022
206249_at   51.9    A   0.870361
204274_at   103.7   A   0.665527
213878_at   541 A   0.149658
218768_at   1122.1  A   0.067627
214581_x_at 64.2    A   0.72583
205225_at   540.1   A   0.246094
206325_at   636.1   A   0.432373
204973_at   389.5   A   0.533936
204346_s_at 609.2   A   0.398926
34210_at    1023.8  P   0.024711
204995_at   123.1   A   0.398926
215739_s_at 67.9    A   0.72583
204269_at   1919.8  M   0.056152
205051_s_at 97.8    A   0.80542
209767_s_at 102.2   A   0.601074
210210_at   830.3   A   0.095215
209732_at   2550.6  P   0.00415
204144_s_at 26.1    A   0.601074
203970_s_at 275.6   P   0.018555
218715_at   356 A   0.466064
210925_at   688 A   0.466064
219607_s_at 43.2    A   0.601074
218589_at   376.1   P   0.001221
218718_at   370.6   A   0.080566
36019_at    1498.8  P   0.039365
209808_x_at 430.3   A   0.171387
60528_at    2305.7  P   0.019304
206313_at   584.4   A   0.334473
209587_at   65.8    A   0.850342
209598_at   265.3   A   0.366211
204194_at   669.8   P   0.001221
209731_at   60  A   0.904785
204193_at   998.8   A   0.171387
203912_s_at 97  A   0.601074
64371_at    607.5   A   0.204022
204147_s_at 423.4   A   0.067627
635_s_at    420.5   A   0.378184
216521_s_at 215.5   A   0.303711
218681_s_at 473.5   A   0.246094
220371_s_at 1394.7  A   0.149658
204164_at   689.3   A   0.111572
204154_at   237.2   A   0.696289
204472_at   216.7   P   0.010742
206183_s_at 265.4   A   0.067627
204481_at   140.2   A   0.567627
204628_s_at 377.2   A   0.149658
203810_at   161.2   A   0.219482
204860_s_at 343.1   A   0.533936
219564_at   71.2    A   0.753906
205346_at   71.3    A   0.850342
204162_at   23.6    A   0.962402
218913_s_at 36.5    A   0.665527
218697_at   454.3   A   0.19458
204702_s_at 276.6   A   0.080566
218801_at   48.6    A   0.870361
205573_s_at 141.5   A   0.601074
205475_at   650.1   A   0.067627
213090_s_at 434 A   0.246094
204224_s_at 327.3   A   0.067627
203985_at   69.9    A   0.432373
204836_at   225.7   A   0.5
209533_s_at 519.8   P   0.037598
204659_s_at 537.9   A   0.432373
203918_at   146.5   A   0.665527
204418_x_at 1281.3  A   0.19458
203706_s_at 154.3   A   0.303711
52940_at    433.4   A   0.378184
215885_at   20.2    A   0.828613
204844_at   68.6    A   0.780518
57532_at    402.6   A   0.35869
203979_at   112.7   A   0.466064
209653_at   51  A   0.870361
206789_s_at 226.4   A   0.432373
219214_s_at 111.7   A   0.5
204673_at   480.8   A   0.533936
213416_at   62.7    A   0.696289
219077_s_at 139.2   A   0.753906
214210_at   161.4   A   0.601074
203623_at   570.8   A   0.466064
204041_at   131.5   A   0.665527
32088_at    28.2    A   0.602006
219911_s_at 284.1   A   0.398926
219952_s_at 1115.5  P   0.005859
203848_at   122.3   A   0.633789
78330_at    357.8   A   0.250724
36499_at    317.4   A   0.098054
41660_at    77.6    A   0.561639
204106_at   150 A   0.27417
205386_s_at 167.3   A   0.533936
206343_s_at 52.7    A   0.904785
205113_at   111.4   A   0.466064
213287_s_at 134.8   A   0.303711
44146_at    551.4   A   0.204022
209717_at   58.9    A   0.665527
205666_at   609 A   0.303711
203968_s_at 229.1   A   0.366211
211095_at   253.9   A   0.246094
204715_at   502 M   0.056152
221840_at   1371.7  P   0.001221
218703_at   514.3   M   0.056152
204011_at   23  A   0.943848
203730_s_at 146.2   A   0.432373
203837_at   549.1   P   0.001953
211320_s_at 236.7   A   0.398926
205632_s_at 572.5   A   0.080566
204440_at   1445.9  P   0.037598
205363_at   432.5   A   0.246094
204958_at   222.3   A   0.567627
209595_at   87.3    A   0.633789
209726_at   712.5   A   0.080566
210800_at   371.9   A   0.095215
204114_at   324.7   A   0.27417
215783_s_at 662.6   P   0.023926
214417_s_at 432.9   P   0.00293
209908_s_at 360.3   A   0.080566
204169_at   1482    A   0.129639
204791_at   41.8    A   0.696289
205056_s_at 62.6    A   0.904785
209822_s_at 333.5   A   0.067627
218773_s_at 960.2   P   0.010742
203971_at   66.7    A   0.334473
222020_s_at 221 A   0.601074
205357_s_at 372.2   P   0.001953
218846_at   259.8   A   0.171387
204035_at   273.4   A   0.246094
204022_at   792.1   P   0.037598
204059_s_at 210.8   A   0.219482
218683_at   285.2   A   0.095215
204394_at   939.4   A   0.219482
207144_s_at 122.5   A   0.932373
204769_s_at 796.1   A   0.111572
218523_at   167.7   A   0.567627
204334_at   1795.7  P   0.030273
205046_at   50.5    A   0.943848
207535_s_at 576.5   A   0.095215
208478_s_at 57.6    A   0.753906
213139_at   210.8   A   0.27417
219273_at   57.1    A   0.953857
204068_at   32.6    A   0.850342
213024_at   234.6   A   0.5
204209_at   675 A   0.111572
210894_s_at 566.5   A   0.149658
213260_at   596.4   M   0.056152
204187_at   5258.1  P   0.000732
206150_at   1068.8  A   0.149658
205350_at   439.9   A   0.219482
205066_s_at 98.6    A   0.466064
210942_s_at 104.7   A   0.533936
209942_x_at 1021.3  A   0.466064
203921_at   519.2   P   0.037598
204587_at   205.1   A   0.567627
222238_s_at 74.4    A   0.904785
211518_s_at 46.7    A   0.98584
203965_at   360.6   A   0.149658
204413_at   166.9   A   0.567627
205347_s_at 593.2   A   0.171387
204133_at   121.5   A   0.932373
204336_s_at 1913.5  P   0.005859
44783_s_at  684.7   A   0.081337
214067_at   86.5    A   0.780518
204067_at   150.9   A   0.567627
204001_at   554.6   P   0.046143
209606_at   1347.9  P   0.00293
209645_s_at 599.7   A   0.19458
216248_s_at 133.9   A   0.366211
203803_at   5.5 A   0.969727
204891_s_at 628.4   P   0.010742
204115_at   158.1   A   0.303711
209592_s_at 106.2   A   0.850342
211432_s_at 129.4   A   0.870361
221561_at   182.8   A   0.067627
210416_s_at 473.9   A   0.567627
214580_x_at 74.9    A   0.943848
35685_at    197.5   A   0.52062
211470_s_at 22.1    A   0.696289
65521_at    1067.6  A   0.089405
209814_at   185.6   A   0.601074
204978_at   402.9   A   0.466064
209920_at   73.4    A   0.943848
209666_s_at 268 P   0.01416
204606_at   77.3    A   0.696289
41512_at    313 A   0.267463
204786_s_at 528 A   0.095215
57588_at    182.2   A   0.561639
204259_at   460.8   A   0.398926
218769_s_at 196.1   P   0.023926
214086_s_at 148 A   0.246094
204573_at   405.2   A   0.246094
213578_at   66.1    A   0.432373
205007_s_at 340.9   A   0.149658
204345_at   242.4   A   0.432373
219305_x_at 337.3   A   0.366211
204527_at   522.3   P   0.00415
210375_at   136.8   A   0.303711
204046_at   274.7   A   0.753906
219024_at   53.5    A   0.828613
37586_at    937.2   A   0.204022
205295_at   510.1   A   0.466064
218680_x_at 241.1   A   0.246094
219152_at   29.3    A   0.72583
206220_s_at 114.4   A   0.888428
204088_at   405.8   A   0.466064
204945_at   1244.8  A   0.303711
211538_s_at 49.5    A   0.888428
203833_s_at 1031.2  P   0.018555
207789_s_at 167.2   A   0.398926
209694_at   302.5   A   0.334473
218939_at   734.6   A   0.19458
37425_g_at  38.6    A   0.32083
42361_g_at  36.4    A   0.765443
37424_at    410 A   0.35869
204091_at   38.9    A   0.828613
219255_x_at 427.8   A   0.5
213373_s_at 496.6   P   0.005859
204310_s_at 46.1    A   0.828613
221601_s_at 1282.2  A   0.303711
205242_at   44.5    A   0.80542
204677_at   27  A   0.932373
209724_s_at 211.7   A   0.567627
210122_at   47.3    A   0.904785
204165_at   296.5   A   0.334473
211138_s_at 272.5   A   0.27417
218868_at   50.2    A   0.601074
220768_s_at 160.5   A   0.533936
206511_s_at 326.4   A   0.27417
219659_at   235.7   A   0.567627
205044_at   43.7    A   0.870361
221041_s_at 774.7   A   0.19458
204795_at   91.9    A   0.888428
204234_s_at 44.8    A   0.334473
218497_s_at 1218.6  A   0.080566
204265_s_at 4388.4  P   0.001221
204381_at   201.1   A   0.753906
40273_at    127.8   A   0.837065
221669_s_at 394.2   A   0.246094
204327_s_at 422.7   A   0.19458
204189_at   1437.6  A   0.334473
204172_at   31.7    A   0.398926
206426_at   173.9   A   0.095215
205194_at   75.1    A   0.149658
205744_at   123.8   A   0.665527
222239_s_at 437.3   P   0.008057
214299_at   421.6   A   0.149658
204245_s_at 491.6   A   0.219482
209746_s_at 310.9   A   0.601074
214321_at   355.4   P   0.005859
204519_s_at 793.6   P   0.037598
205981_s_at 161.5   A   0.665527
203989_x_at 97.6    A   0.533936
219087_at   26.8    A   0.780518
211838_x_at 124.7   A   0.932373
209623_at   1085.8  A   0.303711
204479_at   495.3   A   0.398926
204079_at   589.8   A   0.19458
218807_at   561.4   P   0.023926
204580_at   361.5   P   0.030273
205433_at   116 A   0.303711
218923_at   515.7   P   0.046143
219807_x_at 171 A   0.80542
205130_at   795.5   A   0.246094
38241_at    112.3   A   0.11716
204087_s_at 104.1   A   0.932373
221572_s_at 46.8    A   0.888428
203652_at   549.9   A   0.334473
220611_at   97.6    A   0.696289
204847_at   648 P   0.010742
218780_at   148.8   A   0.80542
209682_at   503.4   P   0.01416
205943_at   113.6   A   0.366211
221223_x_at 1276.8  A   0.466064
214308_s_at 372.3   A   0.171387
204814_at   310.8   A   0.5
204586_at   77.2    A   0.80542
209735_at   307.1   A   0.27417
31861_at    3426.6  P   0.043968
213324_at   78.9    A   0.904785
204275_at   174.4   A   0.366211
205043_at   103.8   A   0.828613
204201_s_at 106.7   A   0.246094
203739_at   452 P   0.000732
209782_s_at 118.7   A   0.5
219027_s_at 206.2   A   0.466064
218767_at   55.2    A   0.828613
219028_at   386.7   A   0.27417
205910_s_at 34.4    A   0.904785
206777_s_at 200.2   A   0.303711
209747_at   1478.9  A   0.171387
206656_s_at 2899.5  P   0.001221
211421_s_at 137.1   A   0.633789
204543_at   156.3   A   0.5
204485_s_at 189.3   A   0.27417
205167_s_at 111.3   A   0.567627
211841_s_at 38.5    A   0.99585
209758_s_at 474.3   A   0.067627
203983_at   248.8   P   0.023926
35617_at    85.8    A   0.837065
218849_s_at 1277.2  A   0.129639
206082_at   693.4   A   0.171387
222103_at   127.6   A   0.567627
220955_x_at 56.9    A   0.80542
204603_at   154.7   A   0.398926
33736_at    521.6   A   0.284747
219830_at   94.5    A   0.72583
219105_x_at 102.1   A   0.366211
47550_at    76.7    A   0.795978
204897_at   430.8   P   0.00415
209642_at   54.7    A   0.80542
204591_at   28.1    A   0.962402
32042_at    208 A   0.32083
204703_at   660.5   P   0.01416
205782_at   322.8   P   0.001953
204647_at   135.4   A   0.567627
205030_at   307.1   A   0.27417
204294_at   1485.4  A   0.129639
209734_at   773.9   A   0.398926
219205_at   366.8   A   0.095215
209800_at   74.2    A   0.828613
219505_at   575.3   A   0.466064
203882_at   2329.7  P   0.01416
204243_at   234.3   A   0.111572
219515_at   502.3   P   0.023926
219960_s_at 64.3    A   0.5
204401_at   141.7   A   0.5
215295_at   510 A   0.432373
219902_at   55.8    A   0.633789
205769_at   70.3    A   0.633789
204732_s_at 274.6   A   0.067627
209781_s_at 136 A   0.943848
65884_at    464 A   0.138765
219058_x_at 1414.8  A   0.129639
204542_at   273.9   A   0.334473
213698_at   399.4   A   0.219482
204425_at   801.7   A   0.466064
203676_at   107.1   A   0.601074
208372_s_at 577.7   A   0.398926
212983_at   294.2   A   0.303711
205466_s_at 64.3    A   0.828613
219011_at   46  A   0.98584
219482_at   247.4   A   0.567627
207877_s_at 32  A   0.969727
218995_s_at 176.9   A   0.72583
204487_s_at 30.9    A   0.904785
218996_at   72  A   0.953857
212990_at   43.4    A   0.633789
206112_at   44.3    A   0.601074
218927_s_at 229.3   A   0.334473
204206_at   78.6    A   0.466064
204742_s_at 65.2    A   0.633789
219167_at   439.4   A   0.533936
204344_s_at 51.6    A   0.943848
210837_s_at 134.6   P   0.023926
209585_s_at 53.1    A   0.780518
218941_at   1600.6  P   0.030273
209918_at   626.7   A   0.111572
37966_at    87  A   0.64131
37965_at    640 A   0.138765
40665_at    49.1    A   0.52062
210148_at   76.8    A   0.366211
204567_s_at 446.6   P   0.030273
210761_s_at 1058.9  A   0.398926
204991_s_at 64.3    A   0.72583
204496_at   159.5   A   0.219482
209930_s_at 5773.3  P   0.000732
214705_at   62.5    A   0.696289
204952_at   149.7   A   0.888428
209565_at   112.3   A   0.850342
204231_s_at 142 A   0.567627
204297_at   218.9   A   0.246094
35666_at    1776.9  P   0.031336
218882_s_at 508.6   A   0.149658
218830_at   58.2    A   0.5
220081_x_at 590.6   A   0.171387
205176_s_at 416.2   A   0.129639
41037_at    313.2   A   0.397994
205222_at   135.9   A   0.303711
204641_at   190.1   A   0.334473
219196_at   39.4    A   0.780518
204533_at   329.9   A   0.19458
204258_at   615 P   0.046143
204478_s_at 518.4   A   0.219482
204304_s_at 33.3    A   0.665527
206550_s_at 97.4    A   0.72583
212894_at   98.5    A   0.696289
206859_s_at 26.6    A   0.953857
205075_at   802.8   A   0.246094
204247_s_at 61.7    A   0.696289
207016_s_at 98  A   0.780518
219290_x_at 586.4   A   0.129639
209925_at   122.9   A   0.366211
217080_s_at 774.5   A   0.129639
204458_at   471.4   A   0.19458
218845_at   590.9   A   0.129639
204352_at   16  A   0.969727
213194_at   125.2   A   0.334473
204747_at   2545.9  A   0.080566
204668_at   781.5   A   0.219482
214398_s_at 821.3   A   0.149658
204873_at   72.6    A   0.432373
216331_at   81.5    A   0.932373
216305_s_at 208.4   A   0.398926
204693_at   147.9   A   0.665527
204916_at   1011.7  P   0.030273
203997_at   371.1   A   0.334473
218911_at   10.2    A   0.904785
205596_s_at 370 A   0.067627
204955_at   432.7   P   0.023926
204776_at   735.8   A   0.095215
205019_s_at 196.5   A   0.665527
204725_s_at 211 A   0.466064
38157_at    78  A   0.88284
219080_s_at 90.9    A   0.432373
204523_at   329.8   A   0.246094
214062_x_at 393.4   A   0.5
204203_at   56.8    A   0.80542
218926_at   475.4   A   0.19458
221044_s_at 35  A   0.633789
34689_at    362.1   A   0.64131
204624_at   649.3   P   0.030273
209830_s_at 16.2    A   0.828613
205626_s_at 321.4   A   0.219482
204709_s_at 16  A   0.943848
204531_s_at 68.2    A   0.432373
204363_at   67.3    A   0.969727
221563_at   324.9   A   0.246094
204286_s_at 148.6   A   0.334473
221571_at   511.3   M   0.056152
221632_s_at 815.5   A   0.095215
213030_s_at 70.3    A   0.828613
204149_s_at 17.7    A   0.870361
205034_at   73.2    A   0.533936
204438_at   525.7   A   0.095215
204512_at   203.6   A   0.171387
204849_at   47.8    A   0.888428
205060_at   165.7   A   0.432373
205351_at   536.6   P   0.005859
40837_at    224.2   A   0.732537
204864_s_at 240.8   A   0.219482
204191_at   268 A   0.601074
204638_at   589.2   A   0.219482
204929_s_at 538.2   A   0.334473
204559_s_at 135 A   0.72583
33767_at    55.5    A   0.67917
204497_at   68.2    A   0.567627
204604_at   902.4   A   0.095215
211795_s_at 3599.5  P   0.00293
205042_at   65.9    A   0.633789
204632_at   1224.2  A   0.095215
209720_s_at 25.7    A   0.943848
204340_at   29.6    A   0.696289
219199_at   99.3    A   0.432373
215460_x_at 613.8   A   0.095215
206065_s_at 210.6   A   0.149658
204211_x_at 547.7   A   0.19458
219185_at   221.7   A   0.533936
204780_s_at 1060.6  P   0.010742
204888_s_at 372.6   A   0.111572
213708_s_at 970.5   A   0.149658
49878_at    1411.5  P   0.013092
209716_at   524.4   A   0.080566
218877_s_at 239.8   A   0.334473
209725_at   1082.4  A   0.129639
210058_at   758.5   P   0.001953
204934_s_at 199.7   A   0.303711
204367_at   328.4   A   0.129639
204459_at   99  A   0.780518
213164_at   203.9   A   0.567627
204915_s_at 188.1   A   0.432373
204766_s_at 185.3   A   0.432373
207513_s_at 85.4    A   0.696289
204771_s_at 239.6   A   0.303711
38918_at    403.2   A   0.189687
204729_s_at 77.1    A   0.888428
204749_at   219.8   A   0.432373
207345_at   499.8   A   0.111572
204195_s_at 23.9    A   0.943848
213249_at   533.6   P   0.00415
36004_at    2401.1  A   0.250724
204118_at   3406.7  P   0.005859
208209_s_at 81.7    A   0.943848
204798_at   277 A   0.5
204859_s_at 564.1   P   0.005859
205837_s_at 148.3   A   0.149658
218854_at   189.9   A   0.633789
215983_s_at 273.5   A   0.366211
205227_at   367.7   A   0.366211
204070_at   1086    M   0.056152
211010_s_at 48.9    A   0.870361
204510_at   362.8   A   0.398926
218755_at   32.3    A   0.932373
205070_at   339.7   A   0.095215
210240_s_at 173.8   A   0.366211
205544_s_at 75.5    A   0.696289
204434_at   646.8   A   0.095215
209795_at   94.8    A   0.5
220777_at   578.6   A   0.334473
210367_s_at 743.4   M   0.056152
204279_at   2992.1  P   0.001953
205593_s_at 127.9   A   0.72583
215938_s_at 719.3   A   0.129639
204813_at   879.5   A   0.067627
219036_at   157.6   A   0.633789
218645_at   33.3    A   0.981445
204190_at   804.1   P   0.046143
219212_at   659.5   A   0.219482
204444_at   85.2    A   0.753906
207524_at   847 A   0.246094
37950_at    345.3   M   0.060419
206686_at   67.1    A   0.828613
204408_at   189.8   A   0.432373
206110_at   47.4    A   0.870361
206160_at   352.2   A   0.303711
205517_at   399.5   A   0.246094
205452_at   534.3   P   0.018555
218689_at   33.2    A   0.962402
