#ID_REF = 
#VALUE = Signal
#ABS_CALL = Detection call
#DETECTION P-VALUE = Detection p-value
ID_REF  VALUE   ABS_CALL    DETECTION P-VALUE
204231_s_at 68.8    A   0.72583
204297_at   158.8   A   0.219482
35666_at    1265.1  P   0.035163
218882_s_at 407.3   A   0.111572
218830_at   216.7   A   0.19458
220081_x_at 215.7   A   0.27417
205176_s_at 404.3   P   0.046143
41037_at    208.7   A   0.438361
205222_at   128.1   A   0.334473
204641_at   136.6   A   0.366211
219196_at   136.7   A   0.466064
204533_at   517.6   A   0.111572
204258_at   599.8   P   0.037598
204478_s_at 863.8   A   0.111572
204304_s_at 97.7    A   0.303711
206550_s_at 69.2    A   0.753906
212894_at   215.8   A   0.567627
206859_s_at 36.5    A   0.953857
205075_at   726.1   A   0.19458
204247_s_at 96.8    A   0.696289
207016_s_at 112.3   A   0.753906
219290_x_at 512.5   P   0.046143
209925_at   380.7   A   0.219482
217080_s_at 448.3   A   0.219482
204458_at   293.8   A   0.171387
218845_at   482.1   A   0.149658
204352_at   218 A   0.533936
213194_at   257.4   P   0.046143
204747_at   1496.9  P   0.037598
204668_at   453.4   A   0.149658
214398_s_at 809 A   0.19458
204873_at   81  A   0.533936
216331_at   45.7    A   0.904785
216305_s_at 293.4   P   0.010742
204693_at   217.6   A   0.567627
204916_at   835.3   A   0.095215
203997_at   256.5   A   0.366211
218911_at   133.8   P   0.046143
205596_s_at 459 P   0.030273
204955_at   147.8   A   0.27417
204776_at   603.6   A   0.129639
205019_s_at 492.8   A   0.432373
204725_s_at 265 A   0.366211
38157_at    41.5    A   0.985063
219080_s_at 503.4   A   0.219482
204523_at   157.5   A   0.303711
214062_x_at 176.7   A   0.696289
204203_at   45.1    A   0.72583
218926_at   481.4   A   0.19458
221044_s_at 38.6    A   0.72583
34689_at    628.4   A   0.561639
204624_at   971.9   M   0.056152
209830_s_at 16.8    A   0.696289
205626_s_at 454.8   P   0.030273
204709_s_at 10.2    A   0.953857
204531_s_at 148.5   A   0.246094
204363_at   46.6    A   0.991943
221563_at   316.4   A   0.219482
204286_s_at 88.4    A   0.533936
221571_at   510.9   A   0.095215
221632_s_at 684 A   0.171387
213030_s_at 416.8   A   0.533936
204149_s_at 27.2    A   0.828613
205034_at   139.1   A   0.246094
204438_at   58  A   0.533936
204512_at   288.9   P   0.046143
204849_at   54.9    A   0.870361
205060_at   163.4   A   0.466064
205351_at   450.4   P   0.010742
40837_at    178.3   A   0.581931
204864_s_at 285.7   A   0.080566
204191_at   300.3   A   0.567627
204638_at   731.3   M   0.056152
204929_s_at 293.3   A   0.19458
204559_s_at 323 A   0.567627
33767_at    242 A   0.458816
204497_at   19.9    A   0.943848
204604_at   869.8   P   0.037598
211795_s_at 2761.6  P   0.001221
205042_at   324.9   A   0.219482
204632_at   1208    P   0.046143
209720_s_at 73.4    A   0.753906
204340_at   68.9    A   0.601074
219199_at   287.2   A   0.432373
215460_x_at 477.7   P   0.037598
206065_s_at 256.7   P   0.023926
204211_x_at 849.1   A   0.080566
219185_at   228.2   A   0.171387
204780_s_at 1019.3  P   0.008057
204888_s_at 213.6   A   0.27417
213708_s_at 950.2   A   0.149658
49878_at    941.7   P   0.004863
209716_at   340.4   A   0.149658
218877_s_at 164.4   A   0.246094
209725_at   1448.7  M   0.056152
210058_at   884.9   P   0.001221
204934_s_at 426.6   A   0.171387
204367_at   269.2   M   0.056152
204459_at   257.4   A   0.5
213164_at   238.1   A   0.5
204915_s_at 236.5   A   0.466064
204766_s_at 182.6   A   0.334473
207513_s_at 459.6   A   0.095215
204771_s_at 332.5   A   0.303711
38918_at    384.5   A   0.234557
204729_s_at 141.4   A   0.753906
204749_at   123.5   A   0.466064
207345_at   840.8   A   0.149658
204195_s_at 17.8    A   0.919434
213249_at   734.4   P   0.001953
36004_at    2643.3  A   0.098054
204118_at   3472    P   0.005859
208209_s_at 47.8    A   0.932373
204798_at   333.8   A   0.303711
204859_s_at 436.6   P   0.008057
205837_s_at 37.7    A   0.219482
218854_at   259.4   A   0.466064
215983_s_at 165.1   A   0.533936
205227_at   476.2   A   0.27417
204070_at   1464.2  P   0.01416
211010_s_at 132.3   A   0.80542
204510_at   434.7   A   0.246094
218755_at   35.2    A   0.904785
205070_at   429.1   P   0.046143
210240_s_at 407.4   A   0.095215
205544_s_at 68.2    A   0.665527
204434_at   371.6   A   0.095215
209795_at   322.6   A   0.366211
220777_at   398.1   A   0.366211
210367_s_at 922.5   P   0.018555
204279_at   2398.9  P   0.001953
205593_s_at 98.8    A   0.828613
215938_s_at 736.8   A   0.246094
204813_at   991.8   P   0.046143
219036_at   381.6   A   0.432373
218645_at   161.8   A   0.80542
204190_at   653 P   0.018555
219212_at   184.8   A   0.432373
204444_at   25.4    A   0.753906
207524_at   931.7   A   0.095215
37950_at    245.4   P   0.002228
206686_at   92.7    A   0.850342
204408_at   329.4   A   0.219482
206110_at   71  A   0.696289
206160_at   427 A   0.067627
205517_at   277.1   A   0.171387
205452_at   710.2   P   0.001221
218689_at   42.7    A   0.888428
204506_at   377.9   A   0.111572
221872_at   46.1    A   0.753906
218748_s_at 56.7    A   0.962402
210266_s_at 153.5   A   0.432373
206317_s_at 105.6   A   0.696289
220735_s_at 221.4   A   0.466064
209790_s_at 149.9   A   0.246094
218850_s_at 710.9   A   0.129639
218629_at   471.1   A   0.366211
213664_at   131.1   A   0.26709
204362_at   954.8   P   0.001221
37145_at    1606.7  P   0.001602
204129_at   208.7   A   0.19458
221293_s_at 493.4   A   0.366211
204176_at   222.7   P   0.001953
205117_at   445.4   A   0.533936
204797_s_at 313.2   A   0.129639
210033_s_at 801.9   A   0.246094
219664_s_at 85.1    A   0.466064
206502_s_at 24.6    A   0.601074
205027_s_at 156.4   A   0.398926
204136_at   454 P   0.008057
204605_at   309.5   P   0.037598
207188_at   443.4   A   0.246094
209903_s_at 130.4   A   0.466064
209765_at   747.3   A   0.095215
204423_at   246.3   A   0.533936
204932_at   179.5   A   0.219482
204906_at   761.1   P   0.030273
205100_at   319.9   A   0.601074
218909_at   240.2   A   0.633789
209674_at   250 A   0.366211
209956_s_at 244.1   A   0.19458
204200_s_at 440.4   A   0.334473
218985_at   92.7    A   0.780518
214014_at   127.6   A   0.919434
34187_at    96.6    A   0.5
205229_s_at 275.7   A   0.432373
218943_s_at 492.7   A   0.149658
37152_at    57  A   0.837065
218795_at   147.6   A   0.567627
204788_s_at 543.8   P   0.046143
56197_at    2382.6  P   0.014937
210147_at   524.7   A   0.219482
205683_x_at 622.7   A   0.5
219165_at   546.3   P   0.046143
204503_at   492.4   A   0.72583
35148_at    63.3    A   0.541184
204743_at   563.4   A   0.129639
203778_at   520.4   A   0.219482
204505_s_at 8288.5  P   0.000732
205404_at   447.4   M   0.056152
205241_at   457.9   A   0.171387
204451_at   120.7   A   0.129639
209825_s_at 84.3    A   0.850342
1438_at 240.4   A   0.378184
208335_s_at 534.6   A   0.432373
204295_at   616 A   0.334473
209827_s_at 1452.4  P   0.023926
204554_at   256.9   A   0.601074
219285_s_at 142.9   A   0.432373
206190_at   400.5   A   0.432373
205413_at   83.1    A   0.753906
213609_s_at 872.3   M   0.056152
219025_at   109.1   A   0.80542
210448_s_at 66.9    A   0.870361
204675_at   322.2   A   0.27417
204775_at   65  A   0.828613
204966_at   456.4   A   0.19458
221914_at   60.6    A   0.753906
204449_at   159.6   A   0.246094
205234_at   2.5 A   0.99585
205952_at   467.4   A   0.334473
204962_s_at 41.8    A   0.888428
219340_s_at 79  A   0.567627
219307_at   60.6    A   0.870361
40359_at    2370.3  A   0.189687
205143_at   666.1   A   0.080566
204663_at   269.9   A   0.5
35820_at    39.2    A   0.968664
33646_g_at  245.9   A   0.267463
36566_at    252.4   A   0.52062
40687_at    100.4   A   0.602006
214610_at   868.3   P   0.008057
320_at  446.1   P   0.039365
218928_s_at 64  A   0.72583
205098_at   1168.3  P   0.018555
205482_x_at 1584.1  M   0.056152
207387_s_at 425.7   A   0.246094
205011_at   791.8   M   0.056152
205734_s_at 18.8    A   0.850342
205035_at   487.2   A   0.5
204454_at   701.9   A   0.398926
204979_s_at 67.4    A   0.80542
209715_at   258.6   A   0.334473
218983_at   205.5   P   0.005859
209764_at   91.2    A   0.633789
219197_s_at 290.5   A   0.432373
205231_s_at 180.6   A   0.067627
205053_at   326.7   A   0.5
216091_s_at 708.4   P   0.000244
219099_at   209.2   A   0.398926
205771_s_at 293.9   A   0.149658
204695_at   58.9    A   0.976074
211371_at   178.3   A   0.567627
36742_at    441.4   A   0.204022
56748_at    105.3   A   0.418069
206203_at   98.7    A   0.753906
219977_at   656.7   P   0.046143
216950_s_at 502.4   A   0.219482
213475_s_at 491.3   P   0.001953
204712_at   122.6   A   0.5
204407_at   164.3   A   0.432373
37433_at    328.1   A   0.150527
219125_s_at 465.3   A   0.334473
205126_at   632.9   A   0.19458
218878_s_at 374.5   P   0.010742
204690_at   817.2   P   0.010742
219017_at   287.4   P   0.00293
209837_at   69.7    A   0.80542
218866_s_at 645 P   0.037598
205620_at   126.3   A   0.633789
2028_s_at   609.7   A   0.089405
205208_at   288.3   A   0.334473
213081_at   393.3   A   0.171387
210040_at   550.5   A   0.067627
219115_s_at 157.6   A   0.466064
218959_at   393.8   A   0.171387
219380_x_at 127.6   A   0.219482
219304_s_at 751.5   P   0.001221
205713_s_at 165.8   A   0.366211
210971_s_at 27.2    A   0.888428
206126_at   345.1   A   0.27417
220668_s_at 622.4   A   0.533936
204723_at   230.1   A   0.633789
219671_at   646.5   P   0.00415
209778_at   45.3    A   0.72583
205642_at   78.7    A   0.665527
218657_at   36.2    A   0.994141
219189_at   84.6    A   0.72583
210017_at   131.7   A   0.067627
205409_at   54.5    A   0.533936
35626_at    546.6   A   0.107301
209946_at   229.3   A   0.466064
204679_at   390.3   A   0.334473
219148_at   303.1   P   0.01416
219401_at   76.5    A   0.80542
218826_at   339.3   A   0.067627
204717_s_at 315.4   A   0.19458
219657_s_at 438.5   A   0.466064
204852_s_at 1206.1  A   0.219482
216862_s_at 208.9   A   0.398926
205263_at   301.5   A   0.246094
221073_s_at 1570.1  A   0.366211
205036_at   269.9   A   0.149658
207151_at   201.8   A   0.246094
205737_at   297.2   A   0.246094
205742_at   327.2   A   0.432373
204476_s_at 72.3    A   0.953857
205207_at   413.9   A   0.095215
219019_at   168.2   A   0.633789
205170_at   544.5   P   0.00415
40524_at    68.7    A   0.561639
1320_at 174.4   A   0.438361
209737_at   60.8    A   0.567627
221087_s_at 442.7   A   0.19458
206335_at   1377.9  A   0.432373
219079_at   1159.6  A   0.067627
40560_at    171.2   A   0.438361
213110_s_at 439.2   A   0.149658
219291_at   69.7    A   0.828613
205523_at   177.6   A   0.665527
204856_at   589.8   A   0.171387
204635_at   833.1   P   0.000732
210673_x_at 51.2    A   0.80542
205407_at   14  A   0.780518
204558_at   197.8   A   0.533936
205474_at   1765.2  P   0.001221
336_at  1212.4  A   0.11716
205102_at   255.7   A   0.567627
205063_at   7   A   0.888428
204550_x_at 605.3   A   0.366211
209723_at   754 P   0.018555
209678_s_at 707 M   0.056152
204875_s_at 9.2 A   0.943848
205539_at   288 A   0.246094
205289_at   73.5    A   0.870361
210002_at   25.5    A   0.72583
205709_s_at 38.8    A   0.932373
204931_at   337.9   A   0.111572
205039_s_at 654.5   A   0.095215
222201_s_at 228.7   A   0.19458
219803_at   379.4   M   0.056152
213677_s_at 542.9   A   0.19458
204736_s_at 241 A   0.303711
205515_at   337.4   A   0.27417
219333_s_at 107.5   A   0.533936
218988_at   296.3   A   0.129639
205518_s_at 350.6   P   0.030273
210168_at   161.4   A   0.780518
205978_at   81.8    A   0.753906
205485_at   173.5   A   0.533936
204484_at   203.5   A   0.72583
204974_at   396.9   A   0.27417
208608_s_at 236.9   A   0.5
204443_at   400.9   A   0.5
204493_at   419.5   A   0.466064
204838_s_at 291.7   A   0.533936
214684_at   181.2   P   0.023926
209847_at   200 A   0.533936
33304_at    1673.9  P   0.035163
39548_at    241.4   P   0.019304
219323_s_at 430.1   A   0.5
205105_at   279.1   A   0.432373
205364_at   98.3    A   0.753906
37986_at    201.8   P   0.014937
396_f_at    7452.1  A   0.080566
204719_at   200 A   0.171387
205628_at   59.9    A   0.149658
221957_at   888.5   P   0.023926
204936_at   28.3    A   0.998779
219250_s_at 562.9   A   0.111572
204893_s_at 635.6   A   0.398926
219287_at   785.8   P   0.023926
207152_at   891.6   P   0.00293
204981_at   496.8   A   0.219482
205152_at   171.2   A   0.129639
40284_at    53.6    A   0.781017
211106_at   490.5   A   0.27417
205712_at   486.1   A   0.398926
205500_at   118.4   A   0.398926
219415_at   21.9    A   0.981445
208510_s_at 24.9    A   0.870361
209907_s_at 726.8   A   0.246094
219281_at   530.4   A   0.303711
204954_s_at 163.1   A   0.80542
205984_at   62.1    A   0.398926
218875_s_at 20.1    A   0.466064
205080_at   527.6   P   0.018555
207813_s_at 39.4    A   0.962402
214137_at   568.1   A   0.111572
208250_s_at 544.5   A   0.067627
205257_s_at 668.2   M   0.056152
219032_x_at 412.2   A   0.080566
205274_at   197.6   A   0.72583
37201_at    413.3   A   0.127645
219295_s_at 206.7   A   0.111572
206492_at   236.1   A   0.334473
219308_s_at 104.4   A   0.601074
209610_s_at 179.3   A   0.398926
205278_at   38.4    A   0.943848
210273_at   459 A   0.111572
218869_at   594 A   0.246094
218896_s_at 587.2   A   0.19458
205073_at   473.8   A   0.246094
207695_s_at 86.7    A   0.466064
32094_at    626.1   A   0.11716
213436_at   214.9   P   0.00293
220662_s_at 103.6   A   0.780518
208223_s_at 18.6    A   0.633789
204646_at   585.3   P   0.018555
206716_at   66.5    A   0.850342
205110_s_at 100.3   A   0.432373
204774_at   2076.9  P   0.000732
35150_at    3345.8  P   0.000322
204983_s_at 498.4   P   0.030273
205255_x_at 1273.9  P   0.018555
204869_at   300.5   A   0.303711
204921_at   419.9   A   0.5
210838_s_at 79.7    A   0.904785
204682_at   548.6   A   0.080566
206786_at   29.8    A   0.828613
34031_i_at  110.1   A   0.155448
205355_at   23.5    A   0.696289
213849_s_at 271.6   P   0.023926
204963_at   55.4    A   0.432373
1494_f_at   855.6   A   0.11716
204993_at   617.4   A   0.171387
204912_at   1031.8  P   0.030273
205185_at   101.1   A   0.533936
205932_s_at 140 A   0.466064
208389_s_at 593 A   0.111572
213239_at   213.1   A   0.27417
205736_at   34.6    A   0.904785
219179_at   763.6   A   0.398926
205469_s_at 793.8   A   0.129639
219213_at   470.2   A   0.432373
204855_at   50.3    A   0.780518
208384_s_at 1614.7  A   0.095215
220230_s_at 529.9   A   0.171387
205578_at   139.1   A   0.398926
207198_s_at 752.7   P   0.00415
220494_s_at 208.5   A   0.533936
219543_at   283.2   A   0.095215
204378_at   691.7   A   0.149658
219274_at   30.4    A   0.633789
220160_s_at 559.6   A   0.466064
210644_s_at 1118.3  A   0.149658
219159_s_at 87.9    A   0.888428
213342_at   119.5   A   0.870361
205009_at   447.8   A   0.366211
204296_at   113.5   A   0.665527
204746_s_at 365.1   A   0.334473
207434_s_at 195 A   0.303711
205850_s_at 57.5    A   0.850342
204918_s_at 299.7   A   0.171387
205319_at   80.8    A   0.696289
219229_at   53.6    A   0.72583
205260_s_at 29.9    A   0.904785
221207_s_at 296.5   M   0.056152
219211_at   89.9    A   0.72583
205072_s_at 59.2    A   0.334473
204853_at   98.6    A   0.696289
210511_s_at 23.9    A   0.72583
219076_s_at 490.1   A   0.466064
210609_s_at 148.2   A   0.665527
40020_at    588.3   A   0.127645
222104_x_at 615.5   A   0.246094
207158_at   638.9   A   0.080566
216299_s_at 79.4    A   0.828613
219327_s_at 139.7   A   0.696289
210254_at   96.9    A   0.601074
219114_at   75.2    A   0.919434
205425_at   108.7   A   0.466064
204455_at   306.2   A   0.171387
206177_s_at 522.3   A   0.067627
219181_at   243.9   A   0.334473
211005_at   714.6   A   0.080566
213262_at   218.7   A   0.129639
205504_at   551.7   A   0.5
209815_at   366.4   A   0.067627
206078_at   758.5   A   0.171387
204126_s_at 137.2   A   0.828613
204831_at   86.2    A   0.27417
216973_s_at 536.3   A   0.129639
210078_s_at 15.9    A   0.773926
205555_s_at 81.5    A   0.696289
220865_s_at 375.7   A   0.219482
205826_at   18.1    A   0.989258
215813_s_at 785.9   A   0.171387
218964_at   91.7    A   0.870361
204071_s_at 366.4   M   0.056152
204470_at   894.7   P   0.008057
205408_at   654 A   0.067627
210029_at   480.7   A   0.5
204908_s_at 470.6   A   0.129639
205557_at   94.5    A   0.601074
204616_at   117.8   A   0.696289
209951_s_at 225.4   A   0.246094
204517_at   150.4   A   0.334473
205189_s_at 1621.6  P   0.008057
205904_at   34.1    A   0.888428
205890_s_at 209.5   A   0.533936
219508_at   455.5   A   0.129639
220606_s_at 68.7    A   0.828613
204748_at   818.9   P   0.005859
36475_at    513.8   M   0.05447
205676_at   492.5   A   0.27417
205654_at   373.5   A   0.334473
219216_at   82.8    A   0.5
205211_s_at 647 P   0.023926
210290_at   154 A   0.334473
205253_at   169.4   A   0.601074
213270_at   730.6   A   0.067627
1773_at 32.4    A   0.697453
205604_at   564.4   A   0.533936
204750_s_at 51.4    A   0.753906
205235_s_at 163.8   A   0.5
209869_at   425.8   A   0.366211
32137_at    603 A   0.138765
205630_at   298 A   0.334473
214369_s_at 565.1   P   0.008057
204834_at   3040.4  P   0.000732
219391_at   247.3   A   0.219482
209884_s_at 308.7   P   0.018555
219351_at   344.2   A   0.19458
205415_s_at 156.7   A   0.398926
33307_at    631.2   A   0.162935
218901_at   265.4   M   0.056152
205529_s_at 35.7    A   0.5
205048_s_at 10.3    A   0.80542
206155_at   94.2    A   0.80542
205619_s_at 255.5   A   0.5
204956_at   103.5   A   0.246094
204894_s_at 372 A   0.129639
205181_at   536.5   A   0.466064
216856_s_at 43.2    A   0.567627
205795_at   26.8    A   0.888428
219645_at   521.1   A   0.067627
206260_at   308.8   A   0.533936
208018_s_at 2024.9  P   0.000244
204828_at   1147.7  P   0.001953
220951_s_at 1333.2  M   0.056152
38158_at    335.9   A   0.189687
214413_at   34.8    A   0.953857
211367_s_at 523.7   P   0.01416
216960_s_at 322.9   A   0.129639
204970_s_at 104.6   A   0.665527
205031_at   123.3   A   0.850342
204822_at   65  A   0.432373
209973_at   122.9   A   0.72583
205575_at   1343.7  P   0.01416
209799_at   95.6    A   0.533936
205393_s_at 216.9   P   0.030273
205939_at   190.7   A   0.129639
204634_at   269.8   A   0.149658
205765_at   173.8   A   0.601074
205421_at   48  A   0.5
47571_at    1059.5  P   0.002617
219112_at   158.7   A   0.466064
204369_at   292.1   A   0.398926
219407_s_at 262.3   A   0.567627
219191_s_at 815.3   A   0.219482
205358_at   21.2    A   0.991943
204765_at   95.8    A   0.72583
205119_s_at 6709.4  P   0.000244
209785_s_at 111.6   A   0.601074
50965_at    851 P   0.007543
204404_at   955.4   P   0.037598
209879_at   2266    A   0.067627
219195_at   18.1    A   0.850342
205148_s_at 166.1   A   0.601074
218966_at   1129.4  P   0.046143
205090_s_at 72.1    A   0.665527
220281_at   128.8   A   0.171387
205725_at   301.1   A   0.432373
204735_at   533.9   A   0.129639
213566_at   25.1    A   0.870361
204807_at   111.1   A   0.149658
219950_s_at 347.9   A   0.334473
214651_s_at 230.6   P   0.005859
204740_at   390.2   A   0.129639
204706_at   214.8   A   0.601074
205237_at   1850.8  P   0.018555
205655_at   105.9   A   0.432373
219702_at   440.2   A   0.149658
204759_at   651 P   0.005859
205348_s_at 558.7   A   0.366211
205016_at   1030.9  P   0.008057
204794_at   116 A   0.753906
205085_at   72.4    A   0.904785
219110_at   320.8   A   0.171387
204689_at   445.6   P   0.018555
204651_at   825.6   M   0.056152
208322_s_at 62  A   0.780518
205161_s_at 43.1    A   0.850342
204951_at   1069    A   0.219482
206790_s_at 991.8   P   0.001953
220604_x_at 371.1   A   0.533936
205463_s_at 212.7   A   0.5
221211_s_at 343 P   0.030273
31846_at    596.4   A   0.581931
206405_x_at 1017.4  P   0.037598
205554_s_at 446.5   P   0.046143
204642_at   450.3   P   0.046143
220205_at   236.3   A   0.080566
206446_s_at 255.8   A   0.334473
205125_at   190.8   A   0.828613
204949_at   2677.8  P   0.000732
209833_at   1083.1  P   0.030273
214261_s_at 324.4   A   0.366211
219264_s_at 39.1    A   0.850342
209798_at   258.6   A   0.095215
205116_at   273.6   A   0.129639
204453_at   30  A   0.5
204969_s_at 10.3    A   0.850342
205803_s_at 334 P   0.046143
33197_at    240.1   A   0.5
205612_at   111.9   A   0.219482
34449_at    431.1   A   0.07383
219317_at   187.9   A   0.398926
206111_at   685.7   P   0.005859
206131_at   489.3   A   0.171387
1255_g_at   232.5   A   0.07383
206092_x_at 607.9   A   0.111572
204880_at   243.9   A   0.533936
205454_at   42.9    A   0.80542
209877_at   364.4   A   0.398926
205567_at   560.2   A   0.111572
210074_at   130 A   0.601074
57540_at    180.3   A   0.339558
205317_s_at 503.9   A   0.219482
211891_s_at 379.8   A   0.27417
210081_at   210.7   A   0.27417
205476_at   54.3    A   0.981445
208416_s_at 694.8   A   0.219482
214286_at   77  A   0.780518
205549_at   257.6   A   0.303711
204630_s_at 172.7   A   0.567627
205062_x_at 293.2   P   0.00415
206857_s_at 649.9   A   0.067627
207629_s_at 993.7   A   0.111572
206007_at   148 A   0.19458
219026_s_at 26.6    A   0.981445
204789_at   1092.3  A   0.067627
204655_at   1784.7  P   0.030273
36711_at    119.7   A   0.150527
204820_s_at 1408.1  P   0.01416
209871_s_at 75.4    A   0.80542
221605_s_at 643.2   P   0.023926
205184_at   921.2   A   0.095215
211184_s_at 545.5   A   0.129639
204944_at   94.7    A   0.533936
205405_at   563.2   A   0.533936
210619_s_at 37.5    A   0.780518
219892_at   800.8   A   0.149658
204887_s_at 252.2   A   0.432373
213539_at   2033.2  P   0.00415
205158_at   211.9   A   0.19458
205159_at   3895.9  P   0.000244
205526_s_at 485.3   A   0.095215
209911_x_at 711.3   A   0.246094
205471_s_at 284.3   A   0.111572
219954_s_at 118.6   A   0.19458
208186_s_at 174.4   A   0.5
205186_at   54.2    A   0.943848
219478_at   122 A   0.696289
219134_at   32.8    A   0.533936
211004_s_at 828.3   M   0.056152
205399_at   202.7   A   0.334473
210004_at   129.6   P   0.000244
219737_s_at 345.2   A   0.27417
205312_at   821 P   0.046143
209938_at   134.5   A   0.398926
205267_at   258 A   0.246094
220507_s_at 85.6    A   0.601074
219119_at   327.9   A   0.246094
208033_s_at 41.5    A   0.828613
213590_at   383.8   A   0.067627
205327_s_at 745.3   A   0.111572
205432_at   780.2   A   0.466064
219257_s_at 805.3   P   0.037598
208031_s_at 660.8   A   0.432373
205139_s_at 375.2   P   0.030273
204812_at   1072.7  A   0.19458
90265_at    2992.5  P   0.031336
209945_s_at 375.3   P   0.005859
219149_x_at 448.4   P   0.023926
209805_at   67.8    A   0.780518
204718_at   339.8   A   0.27417
219183_s_at 1450.2  A   0.095215
205698_s_at 599.9   A   0.19458
205857_at   19.9    A   0.5
205966_at   25.4    A   0.533936
206157_at   97.3    A   0.398926
205004_at   503.1   A   0.095215
220207_at   1023.7  A   0.149658
222113_s_at 1061.7  P   0.000244
206700_s_at 358.1   A   0.27417
219647_at   43  A   0.780518
213384_x_at 409.7   A   0.5
205618_at   278.6   A   0.432373
205214_at   545.9   A   0.149658
209943_at   153.7   A   0.334473
205168_at   129.7   A   0.780518
205375_at   510.2   A   0.432373
205923_at   387.8   A   0.171387
204959_at   9619.7  P   0.000244
206350_at   184.2   A   0.27417
205131_x_at 291.6   A   0.533936
216615_s_at 701.6   A   0.095215
38964_r_at  9729    P   0.003067
206450_at   75.2    A   0.780518
221673_s_at 478.5   P   0.030273
219511_s_at 113.2   A   0.850342
219796_s_at 60  A   0.888428
206292_s_at 970.7   A   0.171387
219529_at   95.6    A   0.633789
222062_at   57  A   0.850342
205373_at   173.3   A   0.398926
220132_s_at 191 P   0.010742
207153_s_at 288.8   A   0.633789
207845_s_at 22.4    A   0.850342
204566_at   426.1   P   0.037598
205473_at   126.3   A   0.466064
214697_s_at 225.2   A   0.149658
204910_s_at 14.2    A   0.904785
213972_at   31  A   0.943848
214410_at   141.3   A   0.533936
219565_at   23.9    A   0.850342
206246_at   206.1   A   0.72583
205446_s_at 259 A   0.080566
219568_x_at 236.5   A   0.466064
206400_at   105 A   0.753906
205245_at   822.4   A   0.129639
52255_s_at  540.5   A   0.32083
219510_at   268.4   A   0.366211
205026_at   561.7   M   0.056152
205013_s_at 401.3   M   0.056152
208079_s_at 97.1    A   0.633789
205248_at   282 A   0.19458
205271_s_at 300.4   A   0.27417
205052_at   277.7   A   0.129639
213654_at   434 A   0.334473
205178_s_at 23.9    A   0.850342
205240_at   22.1    A   0.932373
205917_at   554 A   0.080566
221139_s_at 326.7   P   0.023926
205806_at   62.9    A   0.633789
214339_s_at 744.7   A   0.129639
208399_s_at 266.2   A   0.219482
205588_s_at 63.3    A   0.72583
205182_s_at 188.5   A   0.850342
204824_at   27.3    A   0.989258
205590_at   388.6   P   0.010742
206569_at   576.5   A   0.246094
209882_at   478.3   P   0.010742
205104_at   102.7   A   0.962402
205531_s_at 127.8   A   0.753906
37512_at    51.6    A   0.660442
204994_at   1818.2  P   0.00293
219373_at   119.2   A   0.567627
213622_at   869 P   0.008057
205367_at   436 A   0.303711
205318_at   628.5   A   0.246094
207981_s_at 357.2   A   0.111572
204977_at   860.1   P   0.018555
206386_at   426.6   A   0.27417
205754_at   111.2   A   0.696289
219934_s_at 301 A   0.19458
221217_s_at 513.1   M   0.056152
204937_s_at 564.7   A   0.398926
205846_at   14.9    A   0.665527
219280_at   25  A   0.870361
219187_at   90.6    A   0.904785
205755_at   108 A   0.5
34697_at    264.4   A   0.127645
205729_at   295.9   P   0.037598
204968_at   554 A   0.303711
205218_at   222.6   M   0.056152
32128_at    75.5    A   0.302547
207233_s_at 629.7   A   0.129639
205032_at   347.7   A   0.149658
219370_at   444.3   A   0.334473
207776_s_at 428 A   0.149658
205488_at   1166.9  P   0.001221
219048_at   42.9    A   0.828613
204841_s_at 402.1   A   0.129639
205478_at   48.2    A   0.696289
210067_at   16.4    A   0.969727
205259_at   333.8   A   0.601074
214435_x_at 278.7   P   0.018555
206283_s_at 342.2   P   0.001221
204975_at   139.6   A   0.5
117_at  1344.3  M   0.05447
210355_at   163.5   A   0.19458
61874_at    731.3   A   0.267463
44673_at    970.2   P   0.017001
39966_at    318.9   P   0.011447
219326_s_at 294.8   A   0.366211
37254_at    162.4   A   0.11716
206197_at   474.8   A   0.129639
214584_x_at 61.3    A   0.904785
177_at  67.4    A   0.418069
205291_at   2640.1  P   0.037598
204790_at   175.2   A   0.533936
206255_at   18  A   0.981445
219439_at   276.2   A   0.129639
219700_at   430.6   P   0.030273
219746_at   653.3   A   0.27417
37793_r_at  870.3   P   0.035163
204967_at   695.5   A   0.095215
210264_at   563.9   A   0.398926
220330_s_at 329.7   P   0.001953
205900_at   2847.7  P   0.001221
205094_at   517.1   P   0.046143
207339_s_at 2673.7  P   0.018555
205715_at   68.1    A   0.753906
205201_at   1038.8  A   0.111572
205927_s_at 720.9   A   0.111572
219282_s_at 700.9   P   0.030273
205940_at   30.1    A   0.533936
205427_at   140.4   A   0.567627
205919_at   1891.8  P   0.01416
219123_at   72.9    A   0.780518
213880_at   138.5   A   0.303711
205470_s_at 470.1   A   0.366211
207677_s_at 1677.5  P   0.001953
205989_s_at 181.6   A   0.366211
205962_at   168.3   A   0.432373
204909_at   524.3   P   0.046143
205530_at   17.7    A   0.969727
204871_at   76.3    A   0.5
205341_at   588.6   A   0.334473
208056_s_at 522.9   P   0.001953
220500_s_at 120.6   A   0.398926
219436_s_at 53  A   0.753906
209955_s_at 545.2   A   0.19458
205756_s_at 614.1   P   0.005859
