#ID_REF = 
#VALUE = Signal
#ABS_CALL = Detection call
#DETECTION P-VALUE = Detection p-value
ID_REF  VALUE   ABS_CALL    DETECTION P-VALUE
206249_at   60.5    A   0.567627
204274_at   37.6    A   0.567627
213878_at   332.1   A   0.129639
218768_at   474.3   A   0.171387
214581_x_at 59  A   0.466064
205225_at   145.1   A   0.466064
206325_at   229.4   A   0.696289
204973_at   745.9   A   0.533936
204346_s_at 206 A   0.466064
34210_at    622.6   A   0.081337
204995_at   109.7   A   0.366211
215739_s_at 52.7    A   0.533936
204269_at   1313.7  A   0.111572
205051_s_at 71.1    A   0.850342
209767_s_at 336.1   A   0.303711
210210_at   203.5   A   0.27417
209732_at   2475.9  P   0.008057
204144_s_at 195.8   A   0.633789
203970_s_at 161.8   A   0.095215
218715_at   508.7   A   0.219482
210925_at   196.1   A   0.633789
219607_s_at 22  A   0.567627
218589_at   311.3   P   0.030273
218718_at   292 A   0.27417
36019_at    1592    A   0.066865
209808_x_at 910.4   A   0.067627
60528_at    2316.1  P   0.024711
206313_at   410.3   A   0.303711
209587_at   44.7    A   0.80542
209598_at   447.3   A   0.219482
204194_at   1561.6  P   0.001953
209731_at   62.1    A   0.80542
204193_at   882.5   A   0.149658
203912_s_at 82.4    A   0.696289
64371_at    785.1   A   0.127645
204147_s_at 886.2   A   0.095215
635_s_at    550.7   A   0.218983
216521_s_at 252.4   A   0.219482
218681_s_at 106 A   0.665527
220371_s_at 1554.3  A   0.19458
204164_at   1157.9  P   0.008057
204154_at   208.8   A   0.601074
204472_at   258.8   A   0.095215
206183_s_at 441.7   M   0.056152
204481_at   74.6    A   0.828613
204628_s_at 422.6   A   0.219482
203810_at   134.6   A   0.219482
204860_s_at 396.5   A   0.171387
219564_at   57.4    A   0.780518
205346_at   139.6   A   0.72583
204162_at   28.2    A   0.976074
218913_s_at 228.6   A   0.398926
218697_at   748.2   P   0.018555
204702_s_at 193.6   A   0.129639
218801_at   28.8    A   0.976074
205573_s_at 19.8    A   0.953857
205475_at   596.7   P   0.030273
213090_s_at 330.3   A   0.303711
204224_s_at 167.9   A   0.095215
203985_at   318.3   A   0.366211
204836_at   153.2   A   0.466064
209533_s_at 520 P   0.037598
204659_s_at 708.1   A   0.432373
203918_at   126.2   A   0.850342
204418_x_at 405.5   A   0.19458
203706_s_at 27.6    A   0.780518
52940_at    148.3   A   0.660442
215885_at   52.4    A   0.5
204844_at   19.1    A   0.919434
57532_at    322.1   A   0.561639
203979_at   73.9    A   0.567627
209653_at   48.3    A   0.80542
206789_s_at 40.4    A   0.780518
219214_s_at 139.8   A   0.432373
204673_at   213.4   A   0.633789
213416_at   523.9   A   0.27417
219077_s_at 73  A   0.850342
214210_at   311 A   0.533936
203623_at   118.8   A   0.633789
204041_at   61.5    A   0.828613
32088_at    71.3    A   0.561639
219911_s_at 115.4   A   0.633789
219952_s_at 1534.7  P   0.00415
203848_at   45.8    A   0.888428
78330_at    525 A   0.267463
36499_at    477 P   0.019304
41660_at    29.7    A   0.697453
204106_at   579.1   A   0.080566
205386_s_at 185.5   A   0.466064
206343_s_at 44.6    A   0.976074
205113_at   32.5    A   0.696289
213287_s_at 197.6   A   0.533936
44146_at    773.5   A   0.107301
209717_at   137.9   A   0.398926
205666_at   598.1   A   0.246094
203968_s_at 235.2   A   0.246094
211095_at   362 P   0.046143
204715_at   164.4   A   0.432373
221840_at   1943.3  P   0.000244
218703_at   307.4   A   0.246094
204011_at   33.1    A   0.888428
203730_s_at 142.3   A   0.533936
203837_at   735.8   P   0.001953
211320_s_at 108.2   A   0.601074
205632_s_at 451.9   A   0.129639
204440_at   1167.8  P   0.023926
205363_at   243.7   A   0.466064
204958_at   376.1   A   0.567627
209595_at   241.5   A   0.149658
209726_at   504 A   0.19458
210800_at   157 A   0.149658
204114_at   349.5   A   0.095215
215783_s_at 1024.2  P   0.008057
214417_s_at 293.8   A   0.129639
209908_s_at 430.9   A   0.080566
204169_at   1972.9  A   0.080566
204791_at   111.7   A   0.696289
205056_s_at 115.8   A   0.753906
209822_s_at 406.5   P   0.00293
218773_s_at 1712.4  P   0.008057
203971_at   60.5    A   0.398926
222020_s_at 390.7   A   0.111572
205357_s_at 387.3   P   0.010742
218846_at   196.7   P   0.010742
204035_at   309.2   A   0.095215
204022_at   980 P   0.01416
204059_s_at 374.4   A   0.219482
218683_at   123.2   A   0.303711
204394_at   431.6   A   0.246094
207144_s_at 164.7   A   0.870361
204769_s_at 1448.1  A   0.129639
218523_at   322.4   A   0.466064
204334_at   1139    A   0.080566
205046_at   22.5    A   0.981445
207535_s_at 154.7   A   0.533936
208478_s_at 71.5    A   0.753906
213139_at   69.5    A   0.398926
219273_at   159.9   A   0.828613
204068_at   140.1   A   0.303711
213024_at   250.2   A   0.398926
204209_at   417.5   A   0.129639
210894_s_at 120.5   A   0.5
213260_at   842.7   A   0.080566
204187_at   5960.1  P   0.000732
206150_at   655.6   A   0.432373
205350_at   327.6   A   0.27417
205066_s_at 99.8    A   0.432373
210942_s_at 283.4   A   0.432373
209942_x_at 552.9   A   0.601074
203921_at   331.5   A   0.366211
204587_at   344.8   A   0.601074
222238_s_at 59.2    A   0.969727
211518_s_at 46.3    A   0.943848
203965_at   344.7   A   0.27417
204413_at   169.8   A   0.601074
205347_s_at 190.8   A   0.19458
204133_at   41.2    A   0.994141
204336_s_at 2692.9  P   0.018555
44783_s_at  654.1   M   0.05447
214067_at   387.7   A   0.466064
204067_at   101.7   A   0.633789
204001_at   436.6   P   0.037598
209606_at   1377.1  P   0.001221
209645_s_at 241.6   A   0.219482
216248_s_at 175.2   A   0.27417
203803_at   7.6 A   0.962402
204891_s_at 78.1    A   0.753906
204115_at   155.9   A   0.633789
209592_s_at 305.5   A   0.567627
211432_s_at 148.3   A   0.72583
221561_at   184.1   A   0.19458
210416_s_at 87.5    A   0.753906
214580_x_at 187.4   A   0.601074
35685_at    678.1   A   0.438361
211470_s_at 12  A   0.932373
65521_at    985 A   0.081337
209814_at   145.6   A   0.696289
204978_at   653.9   A   0.533936
209920_at   66.4    A   0.953857
209666_s_at 387 P   0.001953
204606_at   106.7   A   0.567627
41512_at    342 A   0.204022
204786_s_at 637.8   A   0.080566
57588_at    71.4    A   0.64131
204259_at   101.1   A   0.567627
218769_s_at 68.9    A   0.19458
214086_s_at 134.1   A   0.398926
204573_at   631.7   A   0.080566
213578_at   15.7    A   0.398926
205007_s_at 258.7   A   0.366211
204345_at   249.3   A   0.5
219305_x_at 466.1   A   0.303711
204527_at   426.8   P   0.00415
210375_at   342.5   A   0.213135
204046_at   262.9   A   0.780518
219024_at   81.3    A   0.870361
37586_at    343.3   A   0.302547
205295_at   202.8   A   0.432373
218680_x_at 132.9   A   0.366211
219152_at   20.2    A   0.72583
206220_s_at 156.6   A   0.696289
204088_at   71.4    A   0.753906
204945_at   607.6   A   0.171387
211538_s_at 40.9    A   0.80542
203833_s_at 583.3   P   0.010742
207789_s_at 233.6   A   0.633789
209694_at   336.9   A   0.366211
218939_at   583.1   A   0.303711
37425_g_at  426.8   P   0.02786
42361_g_at  52.1    A   0.824011
37424_at    87  A   0.64131
204091_at   289 A   0.432373
219255_x_at 505.1   A   0.19458
213373_s_at 807.6   P   0.000244
204310_s_at 63.6    A   0.80542
221601_s_at 593.2   A   0.432373
205242_at   40.8    A   0.780518
204677_at   207.4   A   0.398926
209724_s_at 107 A   0.665527
210122_at   26.5    A   0.888428
204165_at   58.2    A   0.665527
211138_s_at 131.2   A   0.5
218868_at   64.8    A   0.601074
220768_s_at 23.9    A   0.567627
206511_s_at 202.7   A   0.432373
219659_at   70.8    A   0.753906
205044_at   72.4    A   0.633789
221041_s_at 576.6   A   0.246094
204795_at   61  A   0.870361
204234_s_at 237.6   A   0.080566
218497_s_at 842 A   0.111572
204265_s_at 5041.2  P   0.001953
204381_at   418.9   A   0.567627
40273_at    82.4    A   0.88284
221669_s_at 211.6   A   0.303711
204327_s_at 730.9   A   0.219482
204189_at   729.4   A   0.366211
204172_at   133.2   A   0.149658
206426_at   11.3    A   0.366211
205194_at   132.6   P   0.037598
205744_at   342.7   A   0.466064
222239_s_at 268.4   P   0.037598
214299_at   388.1   A   0.219482
204245_s_at 413.2   A   0.27417
209746_s_at 495 A   0.533936
214321_at   316.9   P   0.00293
204519_s_at 522.2   A   0.246094
205981_s_at 142.1   A   0.334473
203989_x_at 247.6   A   0.398926
219087_at   95.1    A   0.567627
211838_x_at 341.8   A   0.696289
209623_at   237.9   A   0.533936
204479_at   719.6   A   0.246094
204079_at   728.7   A   0.095215
218807_at   432.7   A   0.398926
204580_at   449.3   M   0.056152
205433_at   311.3   A   0.171387
218923_at   890.1   P   0.030273
219807_x_at 147.6   A   0.80542
205130_at   603.3   A   0.366211
38241_at    186.2   A   0.098054
204087_s_at 74.3    A   0.953857
221572_s_at 59.9    A   0.904785
203652_at   569 A   0.27417
220611_at   39.2    A   0.919434
204847_at   508.2   P   0.001221
218780_at   122.7   A   0.888428
209682_at   416.1   P   0.037598
205943_at   190 A   0.246094
221223_x_at 1520.5  A   0.466064
214308_s_at 206.5   A   0.398926
204814_at   149.4   A   0.72583
204586_at   101.1   A   0.850342
209735_at   113.4   A   0.27417
31861_at    2875.7  P   0.048995
213324_at   96  A   0.850342
204275_at   283.8   A   0.129639
205043_at   84.2    A   0.919434
204201_s_at 389.4   A   0.149658
203739_at   619.7   P   0.001953
209782_s_at 393.1   A   0.366211
219027_s_at 207.8   A   0.432373
218767_at   103.7   A   0.633789
219028_at   646.2   A   0.095215
205910_s_at 19  A   0.981445
206777_s_at 676.4   A   0.129639
209747_at   1322.9  A   0.111572
206656_s_at 4814.7  P   0.001221
211421_s_at 41.6    A   0.850342
204543_at   734.6   A   0.334473
204485_s_at 23.8    A   0.533936
205167_s_at 248.3   A   0.334473
211841_s_at 124.8   A   0.969727
209758_s_at 363.9   A   0.129639
203983_at   300.3   A   0.129639
35617_at    86  A   0.872355
218849_s_at 650.5   A   0.398926
206082_at   688.9   A   0.095215
222103_at   80.6    A   0.665527
220955_x_at 41.3    A   0.870361
204603_at   594.4   A   0.219482
33736_at    169.5   A   0.64131
219830_at   121 A   0.828613
219105_x_at 222.4   A   0.129639
47550_at    49.3    A   0.872355
204897_at   496.1   P   0.001953
209642_at   147.6   A   0.780518
204591_at   34  A   0.932373
32042_at    293.8   A   0.098054
204703_at   147.7   A   0.111572
205782_at   60.5    A   0.696289
204647_at   225.4   A   0.219482
205030_at   66.2    A   0.466064
204294_at   1167.2  A   0.149658
209734_at   959.6   A   0.665527
219205_at   512.5   A   0.080566
209800_at   98.4    A   0.601074
219505_at   97.2    A   0.753906
203882_at   2411.2  P   0.023926
204243_at   626.7   P   0.046143
219515_at   535.1   P   0.046143
219960_s_at 315.7   A   0.303711
204401_at   49.3    A   0.780518
215295_at   595 A   0.696289
219902_at   115.9   A   0.533936
205769_at   101.5   A   0.533936
204732_s_at 444.7   P   0.046143
209781_s_at 93.8    A   0.976074
65884_at    464.7   A   0.150527
219058_x_at 1040.3  A   0.129639
204542_at   357.9   A   0.080566
213698_at   243.4   A   0.171387
204425_at   281.1   A   0.633789
203676_at   134.7   A   0.533936
208372_s_at 747.6   A   0.27417
212983_at   465 A   0.303711
205466_s_at 11.3    A   0.969727
219011_at   56.4    A   0.994141
219482_at   443.8   A   0.466064
207877_s_at 43.1    A   0.981445
218995_s_at 328.3   A   0.5
204487_s_at 44.1    A   0.919434
218996_at   162.9   A   0.601074
212990_at   297.2   A   0.067627
206112_at   16.7    A   0.828613
218927_s_at 121.7   A   0.5
204206_at   528.7   A   0.334473
204742_s_at 53.1    A   0.753906
219167_at   75.4    A   0.780518
204344_s_at 60.3    A   0.969727
210837_s_at 58.4    A   0.366211
209585_s_at 83.1    A   0.80542
218941_at   1021.9  P   0.023926
209918_at   642.3   A   0.095215
37966_at    414.3   A   0.302547
37965_at    508.9   A   0.089405
40665_at    171.4   M   0.05447
210148_at   67.7    A   0.334473
204567_s_at 369.8   A   0.095215
210761_s_at 781.1   A   0.567627
204991_s_at 47.4    A   0.696289
204496_at   73.1    A   0.27417
209930_s_at 4617    P   0.001221
214705_at   5.6 A   0.828613
204952_at   138.8   A   0.953857
209565_at   124.8   A   0.601074
204231_s_at 176.7   A   0.567627
204297_at   148.3   A   0.334473
35666_at    1274.8  P   0.039365
218882_s_at 361.8   A   0.366211
218830_at   303.2   A   0.398926
220081_x_at 412.1   A   0.129639
205176_s_at 335.7   A   0.095215
41037_at    207.6   A   0.602006
205222_at   28.8    A   0.753906
204641_at   88.7    A   0.398926
219196_at   132.2   A   0.533936
204533_at   632.6   A   0.219482
204258_at   528.3   A   0.080566
204478_s_at 713.2   A   0.149658
204304_s_at 346.1   M   0.056152
206550_s_at 56.1    A   0.919434
212894_at   144.1   A   0.567627
206859_s_at 57  A   0.932373
205075_at   850.4   A   0.219482
204247_s_at 129 A   0.633789
207016_s_at 217.7   A   0.696289
219290_x_at 187.8   A   0.366211
209925_at   379.6   A   0.246094
217080_s_at 497.1   A   0.27417
204458_at   402.7   A   0.246094
218845_at   472.7   A   0.171387
204352_at   28.4    A   0.850342
213194_at   180.4   A   0.334473
204747_at   1960.1  A   0.111572
204668_at   309.7   A   0.27417
214398_s_at 612.2   A   0.171387
204873_at   43.6    A   0.80542
216331_at   75.5    A   0.99585
216305_s_at 279.9   A   0.095215
204693_at   371.8   A   0.432373
204916_at   907.6   P   0.037598
203997_at   241.8   A   0.171387
218911_at   73.4    A   0.366211
205596_s_at 239.6   A   0.219482
204955_at   329.8   A   0.533936
204776_at   712.1   A   0.149658
205019_s_at 418.6   A   0.601074
204725_s_at 33  A   0.870361
38157_at    119.8   A   0.918663
219080_s_at 227.8   A   0.366211
204523_at   83.5    A   0.533936
214062_x_at 108.9   A   0.80542
204203_at   36.6    A   0.904785
218926_at   554.4   A   0.111572
221044_s_at 136.8   A   0.567627
34689_at    757.6   A   0.581931
204624_at   467.2   A   0.111572
209830_s_at 80.7    A   0.665527
205626_s_at 322.2   A   0.111572
204709_s_at 13.6    A   0.828613
204531_s_at 206.1   P   0.037598
204363_at   65.5    A   0.98584
221563_at   240.1   A   0.303711
204286_s_at 193.5   A   0.149658
221571_at   439.2   M   0.056152
221632_s_at 706.9   A   0.19458
213030_s_at 92.7    A   0.850342
204149_s_at 39.8    A   0.80542
205034_at   128.2   A   0.398926
204438_at   342.1   A   0.398926
204512_at   389.5   P   0.037598
204849_at   254 A   0.665527
205060_at   28.9    A   0.850342
205351_at   473.6   A   0.080566
40837_at    143.4   A   0.749276
204864_s_at 216.2   A   0.567627
204191_at   262.9   A   0.753906
204638_at   813.6   A   0.080566
204929_s_at 106.9   A   0.533936
204559_s_at 58.6    A   0.828613
33767_at    138.2   A   0.561639
204497_at   15.6    A   0.5
204604_at   744.1   P   0.005859
211795_s_at 3451.5  P   0.010742
205042_at   206.2   A   0.27417
204632_at   1728.7  A   0.149658
209720_s_at 17.3    A   0.780518
204340_at   99.3    A   0.567627
219199_at   172.8   A   0.567627
215460_x_at 649.5   M   0.056152
206065_s_at 136.2   A   0.432373
204211_x_at 538.8   P   0.037598
219185_at   205.9   A   0.246094
204780_s_at 1425    P   0.001221
204888_s_at 310.7   A   0.27417
213708_s_at 930.9   A   0.129639
49878_at    959.1   P   0.005643
209716_at   295.3   A   0.171387
218877_s_at 32.5    A   0.633789
209725_at   1246    A   0.080566
210058_at   921 P   0.01416
204934_s_at 394.6   A   0.129639
204367_at   299.9   A   0.095215
204459_at   46.5    A   0.943848
213164_at   440 A   0.303711
204915_s_at 115.3   A   0.533936
204766_s_at 352.3   A   0.19458
207513_s_at 94  A   0.633789
204771_s_at 327.4   A   0.398926
38918_at    245.3   A   0.561639
204729_s_at 103 A   0.919434
204749_at   317.5   A   0.19458
207345_at   527.1   A   0.171387
204195_s_at 49.9    A   0.828613
213249_at   1018.2  P   0.037598
36004_at    1660.8  A   0.234557
204118_at   2646.8  P   0.037598
208209_s_at 117.2   A   0.919434
204798_at   284.4   A   0.19458
204859_s_at 636 P   0.018555
205837_s_at 123.8   P   0.001221
218854_at   244.6   A   0.850342
215983_s_at 216.6   A   0.366211
205227_at   342.3   M   0.056152
204070_at   666.3   P   0.046143
211010_s_at 59.3    A   0.80542
204510_at   342.7   A   0.5
218755_at   47.6    A   0.870361
205070_at   531.4   P   0.018555
210240_s_at 529.3   A   0.095215
205544_s_at 43.8    A   0.888428
204434_at   496.6   A   0.111572
209795_at   93.9    A   0.533936
220777_at   171.6   A   0.5
210367_s_at 842 P   0.046143
204279_at   3330.1  P   0.00415
205593_s_at 93.4    A   0.753906
215938_s_at 822.7   A   0.246094
204813_at   954.7   A   0.149658
219036_at   208.6   A   0.533936
218645_at   47  A   0.850342
204190_at   695.3   M   0.056152
219212_at   357.5   A   0.432373
204444_at   20.8    A   0.919434
207524_at   104.8   A   0.432373
37950_at    275.3   P   0.035163
206686_at   54  A   0.72583
204408_at   588.1   A   0.246094
206110_at   308.6   A   0.466064
206160_at   422.5   M   0.056152
205517_at   593.7   A   0.19458
205452_at   735.6   P   0.00293
218689_at   28  A   0.99707
204506_at   1246    P   0.001953
221872_at   203.1   A   0.72583
218748_s_at 16.8    A   0.99585
210266_s_at 1003.9  A   0.149658
206317_s_at 63.9    A   0.904785
220735_s_at 127.7   A   0.696289
209790_s_at 194.7   A   0.398926
218850_s_at 552.3   A   0.129639
218629_at   134.9   A   0.601074
213664_at   276.3   A   0.080566
204362_at   1547.4  P   0.001953
37145_at    718.7   A   0.189687
204129_at   727.4   A   0.171387
221293_s_at 690.9   A   0.398926
204176_at   131.1   P   0.046143
205117_at   428.1   A   0.334473
204797_s_at 245.3   A   0.19458
210033_s_at 678.2   A   0.19458
219664_s_at 56.7    A   0.533936
206502_s_at 40.5    A   0.633789
205027_s_at 215.7   A   0.219482
204136_at   714.9   P   0.005859
204605_at   262.5   P   0.046143
207188_at   515.5   A   0.27417
209903_s_at 30  A   0.696289
209765_at   614.3   A   0.080566
204423_at   269.3   A   0.246094
204932_at   27.4    A   0.601074
204906_at   682.1   P   0.037598
205100_at   72  A   0.696289
218909_at   199.2   A   0.466064
209674_at   113.8   A   0.665527
209956_s_at 343.2   A   0.27417
204200_s_at 377.9   A   0.246094
218985_at   82.3    A   0.919434
214014_at   293.7   A   0.696289
34187_at    58  A   0.660442
205229_s_at 83.4    A   0.533936
218943_s_at 346.7   A   0.27417
37152_at    71.8    A   0.810313
218795_at   142.5   A   0.5
204788_s_at 682.2   P   0.030273
56197_at    2080.8  P   0.048995
210147_at   188.3   A   0.466064
205683_x_at 654.5   A   0.366211
219165_at   778 P   0.008057
204503_at   157.6   A   0.72583
35148_at    78.2    A   0.602006
204743_at   810.8   A   0.129639
203778_at   506.2   A   0.303711
204505_s_at 8550    P   0.000732
205404_at   379.7   A   0.080566
205241_at   473.9   A   0.27417
204451_at   102.1   A   0.665527
209825_s_at 39.3    A   0.932373
1438_at 81.6    A   0.581931
208335_s_at 651.5   A   0.246094
204295_at   307 A   0.533936
209827_s_at 794.4   P   0.046143
204554_at   390.7   A   0.27417
219285_s_at 45.5    A   0.888428
206190_at   44.6    A   0.601074
205413_at   12.6    A   0.888428
213609_s_at 600.5   A   0.149658
219025_at   142.3   A   0.904785
210448_s_at 41.6    A   0.80542
204675_at   48.7    A   0.533936
204775_at   41.9    A   0.780518
204966_at   533 A   0.19458
221914_at   361.9   A   0.665527
204449_at   141.1   A   0.533936
205234_at   37.8    A   0.953857
205952_at   238.2   A   0.533936
204962_s_at 40  A   0.904785
219340_s_at 367.5   M   0.056152
219307_at   18.1    A   0.904785
40359_at    1590.6  A   0.284747
205143_at   697.8   A   0.219482
204663_at   139.8   A   0.633789
35820_at    44.2    A   0.992457
33646_g_at  251.3   A   0.32083
36566_at    277.7   A   0.339558
40687_at    57.4    A   0.732537
214610_at   726.3   P   0.008057
320_at  355.7   A   0.175989
218928_s_at 156.2   A   0.665527
205098_at   2798.9  P   0.005859
205482_x_at 804.5   A   0.171387
207387_s_at 758.8   A   0.067627
205011_at   453.9   A   0.27417
205734_s_at 16.9    A   0.870361
205035_at   405.1   A   0.303711
204454_at   600.5   A   0.5
204979_s_at 26  A   0.976074
209715_at   79.7    A   0.533936
218983_at   203.8   A   0.067627
209764_at   94.4    A   0.601074
219197_s_at 176 A   0.432373
205231_s_at 281.4   A   0.095215
205053_at   163.9   A   0.466064
216091_s_at 415.7   P   0.008057
219099_at   470.9   P   0.046143
205771_s_at 158.9   A   0.149658
204695_at   88.4    A   0.981445
211371_at   45.5    A   0.72583
36742_at    577.6   A   0.250724
56748_at    103.2   A   0.284747
206203_at   230.6   A   0.665527
219977_at   828.8   P   0.030273
216950_s_at 376 A   0.095215
213475_s_at 1100.5  A   0.129639
204712_at   143.1   A   0.095215
204407_at   119.6   A   0.533936
37433_at    283.5   A   0.162935
219125_s_at 745.5   A   0.171387
205126_at   53.7    A   0.633789
218878_s_at 501 P   0.00415
204690_at   577.1   A   0.080566
219017_at   188 P   0.005859
209837_at   70.1    A   0.888428
218866_s_at 573.3   A   0.080566
205620_at   82.4    A   0.753906
2028_s_at   635.2   A   0.234557
205208_at   102.1   A   0.780518
213081_at   792.6   A   0.27417
210040_at   502.3   A   0.067627
219115_s_at 161.8   A   0.334473
218959_at   651.1   A   0.080566
219380_x_at 96.6    A   0.149658
219304_s_at 503.7   P   0.005859
205713_s_at 29.5    A   0.870361
210971_s_at 48.3    A   0.850342
206126_at   374.5   A   0.246094
220668_s_at 385 A   0.567627
204723_at   106.4   A   0.828613
219671_at   383.3   P   0.046143
209778_at   148.2   A   0.633789
205642_at   128 A   0.72583
218657_at   66.1    A   0.981445
219189_at   43  A   0.981445
210017_at   142.5   A   0.303711
205409_at   219.4   A   0.398926
35626_at    109 A   0.378184
209946_at   394.7   A   0.171387
204679_at   100.5   A   0.665527
219148_at   159.4   A   0.334473
219401_at   22.2    A   0.953857
218826_at   210.6   A   0.129639
204717_s_at 117.2   A   0.601074
219657_s_at 492.9   A   0.567627
204852_s_at 1005.5  A   0.219482
216862_s_at 72.8    A   0.72583
205263_at   711 P   0.008057
221073_s_at 1274    A   0.5
205036_at   195.7   A   0.5
207151_at   299.1   A   0.19458
205737_at   42  A   0.780518
205742_at   89.3    A   0.888428
204476_s_at 59.2    A   0.981445
205207_at   102.9   A   0.432373
219019_at   230.6   A   0.601074
205170_at   476.3   P   0.008057
40524_at    133.6   A   0.660442
1320_at 74.5    A   0.715253
209737_at   164.3   A   0.432373
221087_s_at 301.3   A   0.665527
206335_at   1190.3  A   0.366211
219079_at   904.4   P   0.00415
40560_at    165.7   A   0.732537
213110_s_at 145.1   A   0.432373
219291_at   21  A   0.98584
205523_at   74.6    A   0.780518
204856_at   407 A   0.303711
204635_at   916 P   0.010742
210673_x_at 34.7    A   0.828613
205407_at   171.5   A   0.303711
204558_at   194.8   A   0.5
205474_at   2281.4  P   0.000732
336_at  1420    A   0.066865
205102_at   239.6   A   0.567627
205063_at   7.5 A   0.633789
204550_x_at 407 A   0.466064
209723_at   149.9   A   0.19458
209678_s_at 360.3   A   0.111572
204875_s_at 13.3    A   0.943848
205539_at   238 A   0.246094
205289_at   130.4   A   0.665527
210002_at   30.6    A   0.780518
205709_s_at 34.7    A   0.888428
204931_at   406.5   A   0.19458
205039_s_at 568.4   A   0.366211
222201_s_at 114.3   A   0.432373
219803_at   356.1   A   0.19458
213677_s_at 115.8   A   0.334473
204736_s_at 214.2   A   0.398926
205515_at   318.1   A   0.432373
219333_s_at 118.4   A   0.665527
218988_at   72.5    A   0.466064
205518_s_at 151.8   A   0.567627
210168_at   538.8   A   0.696289
205978_at   229.8   A   0.334473
205485_at   24.6    A   0.696289
204484_at   199.4   A   0.780518
204974_at   683.7   A   0.171387
208608_s_at 41.2    A   0.633789
204443_at   386.2   A   0.601074
204493_at   307.5   A   0.334473
204838_s_at 53.5    A   0.567627
214684_at   100.1   A   0.398926
209847_at   74.4    A   0.696289
33304_at    1541.6  P   0.048995
39548_at    248.9   A   0.250724
219323_s_at 366.1   A   0.432373
205105_at   417.9   A   0.27417
205364_at   49.4    A   0.696289
37986_at    259.4   P   0.013092
396_f_at    6202.6  A   0.129639
204719_at   70.9    A   0.334473
205628_at   56.3    A   0.696289
221957_at   904.3   P   0.030273
204936_at   27.1    A   0.998047
219250_s_at 377 A   0.171387
204893_s_at 481.4   A   0.466064
219287_at   551.8   A   0.067627
207152_at   479.3   M   0.056152
204981_at   607 A   0.129639
205152_at   277.4   A   0.149658
40284_at    34.2    A   0.88284
211106_at   64.5    A   0.696289
205712_at   239.7   A   0.633789
205500_at   113 A   0.533936
219415_at   34.6    A   0.981445
208510_s_at 20.4    A   0.80542
209907_s_at 670.2   A   0.27417
219281_at   699.7   M   0.056152
204954_s_at 210.7   A   0.601074
205984_at   168.6   A   0.366211
218875_s_at 152.1   A   0.334473
205080_at   540.5   P   0.01416
207813_s_at 109 A   0.870361
214137_at   464.3   A   0.246094
208250_s_at 880 A   0.080566
205257_s_at 441.7   A   0.171387
219032_x_at 309.6   A   0.19458
205274_at   179.5   A   0.780518
37201_at    222.6   A   0.438361
219295_s_at 22.4    A   0.696289
206492_at   149 A   0.432373
219308_s_at 91.2    A   0.466064
209610_s_at 56.3    A   0.72583
205278_at   38.2    A   0.828613
210273_at   688.1   A   0.171387
218869_at   710.2   A   0.246094
218896_s_at 482.6   A   0.303711
205073_at   298.1   A   0.398926
207695_s_at 425.4   A   0.432373
32094_at    416.6   A   0.267463
213436_at   42.7    A   0.246094
220662_s_at 110.5   A   0.80542
208223_s_at 157.7   A   0.27417
204646_at   199.8   M   0.056152
206716_at   42.2    A   0.828613
205110_s_at 252.6   A   0.19458
204774_at   2834.6  P   0.000244
35150_at    2166.5  P   0.002617
204983_s_at 277.3   P   0.046143
205255_x_at 756.4   A   0.219482
204869_at   170.6   A   0.432373
204921_at   659.2   A   0.334473
210838_s_at 27.8    A   0.991943
204682_at   662 A   0.129639
206786_at   19.5    A   0.870361
34031_i_at  14.8    A   0.675228
205355_at   114.2   A   0.665527
213849_s_at 430.5   A   0.095215
204963_at   252.9   A   0.303711
1494_f_at   843.6   M   0.05447
204993_at   631.1   A   0.219482
204912_at   507.9   P   0.046143
205185_at   115.2   A   0.601074
205932_s_at 301.4   A   0.19458
208389_s_at 38.8    A   0.466064
213239_at   68.5    A   0.601074
205736_at   78.4    A   0.780518
219179_at   452.4   A   0.5
205469_s_at 301.6   A   0.5
219213_at   78.7    A   0.567627
204855_at   40.3    A   0.932373
208384_s_at 989.5   A   0.219482
220230_s_at 199.7   A   0.398926
205578_at   174.1   A   0.665527
207198_s_at 449.3   A   0.19458
220494_s_at 91.9    A   0.633789
219543_at   160.4   M   0.056152
204378_at   551 A   0.219482
219274_at   24.5    A   0.828613
220160_s_at 233.6   A   0.533936
210644_s_at 923.6   A   0.366211
219159_s_at 50.4    A   0.981445
213342_at   76.7    A   0.919434
205009_at   371.9   A   0.366211
204296_at   24.7    A   0.98584
204746_s_at 742.5   A   0.19458
207434_s_at 255.2   A   0.246094
205850_s_at 20.8    A   0.943848
204918_s_at 59.2    A   0.5
205319_at   76.9    A   0.850342
219229_at   287.7   A   0.398926
205260_s_at 20.5    A   0.953857
221207_s_at 180.5   A   0.129639
219211_at   49.5    A   0.80542
205072_s_at 41.3    A   0.533936
204853_at   46.4    A   0.870361
210511_s_at 74.9    A   0.633789
219076_s_at 190.5   A   0.665527
210609_s_at 247.9   A   0.567627
40020_at    179.8   A   0.35869
222104_x_at 127.7   A   0.633789
207158_at   782.8   P   0.01416
216299_s_at 331.3   A   0.27417
219327_s_at 789.9   A   0.171387
210254_at   43.2    A   0.753906
219114_at   97.4    A   0.962402
205425_at   309 P   0.008057
